manifest_index,task_id,task_group,prompt_id,length_bucket,policy,status,passed,oracle_length,selected_length,selected_minus_oracle,abs_selected_minus_oracle,mask_length_source,final_source,trigger_reason,compile_passed,error_type,error_message,candidate_sha256,decode_sec,verification_sec,length_probe_sec,total_sec_including_probe
78,SingleLineInfilling/HumanEval/12/L1,HumanEval/12,L1,<=8,oracle_sufficient_canvas,ok,False,4,4,0,0,oracle,,,True,UnitTestFailure,failed: ,36f8ebe1e9a332273ce69a8ff0954bf7e4d8a62cda08d95517a92dcd405d706a,1.8462300340179354,0.14506646699737757,0.0,1.991296501015313
79,SingleLineInfilling/HumanEval/12/L3,HumanEval/12,L3,9-12,oracle_sufficient_canvas,ok,True,12,12,0,0,oracle,,,True,,,0af140ec060481e0ae01d5040ba9578c7a4db7213da0968fd452fe4d4576cbff,1.8531226250343025,0.14837942994199693,0.0,2.0015020549762994
80,SingleLineInfilling/HumanEval/12/L4,HumanEval/12,L4,<=8,oracle_sufficient_canvas,ok,True,6,6,0,0,oracle,,,True,,,3685e6ba074e41236d9197c721cf71ef513eccd706be51a79f76727ad87884d6,1.8324538710294291,0.13485991791822016,0.0,1.9673137889476493
81,SingleLineInfilling/HumanEval/12/L5,HumanEval/12,L5,<=8,oracle_sufficient_canvas,ok,True,8,8,0,0,oracle,,,True,,,3685e6ba074e41236d9197c721cf71ef513eccd706be51a79f76727ad87884d6,1.848183793015778,0.1380515469936654,0.0,1.9862353400094435
82,SingleLineInfilling/HumanEval/12/L6,HumanEval/12,L6,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,3685e6ba074e41236d9197c721cf71ef513eccd706be51a79f76727ad87884d6,1.8371290679788217,0.14567510003689677,0.0,1.9828041680157185
83,SingleLineInfilling/HumanEval/13/L0,HumanEval/13,L0,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,5c5172751f1043398898d3f01c3e3925649e238de21ece93753eec7805357a7c,1.595877483021468,0.13503256114199758,0.0,1.7309100441634655
84,SingleLineInfilling/HumanEval/13/L1,HumanEval/13,L1,9-12,oracle_sufficient_canvas,ok,True,11,11,0,0,oracle,,,True,,,acc3b98a289aff9cc3fa28e707155d5ce11e9ccc2523eb12c22c804bb8f5cb1f,1.617014585994184,0.14329829008784145,0.0,1.7603128760820255
85,SingleLineInfilling/HumanEval/13/L2,HumanEval/13,L2,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,acc3b98a289aff9cc3fa28e707155d5ce11e9ccc2523eb12c22c804bb8f5cb1f,1.5825017349561676,0.13974020502064377,0.0,1.7222419399768114
86,SingleLineInfilling/HumanEval/14/L0,HumanEval/14,L0,<=8,oracle_sufficient_canvas,ok,False,4,4,0,0,oracle,,,True,UnitTestFailure,failed: ,55a2f19b1b935992bb7858ba3baa127097397854f551225222286394e8ca9d42,1.586799773038365,0.14576253097038716,0.0,1.732562304008752
87,SingleLineInfilling/HumanEval/14/L2,HumanEval/14,L2,<=8,oracle_sufficient_canvas,ok,True,8,8,0,0,oracle,,,True,,,e8cd7aa1d5ff0f57886eaadfc33f200e424171a9135ba39f7a23436921c2014b,1.602008453104645,0.15447935508564115,0.0,1.7564878081902862
88,SingleLineInfilling/HumanEval/14/L3,HumanEval/14,L3,9-12,oracle_sufficient_canvas,ok,True,9,9,0,0,oracle,,,True,,,ac68a53c694969f5ddd4957df68590893569db36e6ae1757edc51860ea097527,1.6245653429068625,0.1208787988871336,0.0,1.745444141793996
89,SingleLineInfilling/HumanEval/14/L4,HumanEval/14,L4,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,e8cd7aa1d5ff0f57886eaadfc33f200e424171a9135ba39f7a23436921c2014b,1.5956839590799063,0.14271278912201524,0.0,1.7383967482019216
90,SingleLineInfilling/HumanEval/15/L0,HumanEval/15,L0,17-24,oracle_sufficient_canvas,ok,True,18,18,0,0,oracle,,,True,,,5ca4bdc0671a87db1f781f55b74797f0def17733e5af627926826e75f44a3410,1.618494761059992,0.15297140704933554,0.0,1.7714661681093276
91,SingleLineInfilling/HumanEval/16/L0,HumanEval/16,L0,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,423c482610ce398fdd269b3b11b1e73476023cdb4a2d734ac82192e817bae206,1.6013117550173774,0.15208746201824397,0.0,1.7533992170356214
92,SingleLineInfilling/HumanEval/17/L0,HumanEval/17,L0,17-24,oracle_sufficient_canvas,ok,True,23,23,0,0,oracle,,,True,,,b21a3f80f6e5b3eebbb02c4502981feaae5cb059c4c23b5a345d531265f644f9,1.9348617269424722,0.15275498607661575,0.0,2.087616713019088
93,SingleLineInfilling/HumanEval/17/L1,HumanEval/17,L1,17-24,oracle_sufficient_canvas,ok,True,18,18,0,0,oracle,,,True,,,8966e7f800659352b01121d5f64bc6326c04592023bbc4c7ee39ef81042fd0a0,1.9128396719461307,0.14495532913133502,0.0,2.0577950010774657
94,SingleLineInfilling/HumanEval/18/L0,HumanEval/18,L0,<=8,oracle_sufficient_canvas,ok,True,6,6,0,0,oracle,,,True,,,303331825be12792824128189c6d27733a8ec43284f14b55e2f0407ed2678980,1.868017456959933,0.1553216091124341,0.0,2.023339066072367
95,SingleLineInfilling/HumanEval/18/L2,HumanEval/18,L2,17-24,oracle_sufficient_canvas,ok,True,17,17,0,0,oracle,,,True,,,6bbf98aacc9fc764b75ea37319fc68fef68453dfd5e67703b6894379a97e039c,1.872209129971452,0.1484291299711913,0.0,2.0206382599426433
96,SingleLineInfilling/HumanEval/18/L3,HumanEval/18,L3,9-12,oracle_sufficient_canvas,ok,True,12,12,0,0,oracle,,,True,,,6bbf98aacc9fc764b75ea37319fc68fef68453dfd5e67703b6894379a97e039c,1.859949424979277,0.15320105606224388,0.0,2.013150481041521
97,SingleLineInfilling/HumanEval/18/L4,HumanEval/18,L4,<=8,oracle_sufficient_canvas,ok,True,6,6,0,0,oracle,,,True,,,287152305b324d68d5d6b4938f2023fe46d10be0cc4e33218390664e3c313fd0,1.8491283759940416,0.15307568514253944,0.0,2.002204061136581
98,SingleLineInfilling/HumanEval/18/L6,HumanEval/18,L6,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,6bbf98aacc9fc764b75ea37319fc68fef68453dfd5e67703b6894379a97e039c,1.8495779020013288,0.14064280898310244,0.0,1.9902207109844312
99,SingleLineInfilling/HumanEval/19/L0,HumanEval/19,L0,<=8,oracle_sufficient_canvas,ok,True,5,5,0,0,oracle,,,True,,,d79d23f501fe7700a3e113bb966ba6e2d96cb2b750228a73b9c84338799cfd9f,1.8929389719851315,0.1531820350792259,0.0,2.0461210070643574
100,SingleLineInfilling/HumanEval/19/L1,HumanEval/19,L1,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,87b64884bd6d975b360ebf3292114006500c249dd3c68c21977b705eb7a5004f,1.8979895419906825,0.15301800018642098,0.0,2.0510075421771035
101,SingleLineInfilling/HumanEval/19/L2,HumanEval/19,L2,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,87b64884bd6d975b360ebf3292114006500c249dd3c68c21977b705eb7a5004f,1.9019895190140232,0.14458362490404397,0.0,2.046573143918067
102,SingleLineInfilling/HumanEval/19/L3,HumanEval/19,L3,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,87b64884bd6d975b360ebf3292114006500c249dd3c68c21977b705eb7a5004f,1.907714862958528,0.15417759399861097,0.0,2.061892456957139
103,SingleLineInfilling/HumanEval/19/L4,HumanEval/19,L4,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,87b64884bd6d975b360ebf3292114006500c249dd3c68c21977b705eb7a5004f,1.8949597199680284,0.15669899492058903,0.0,2.0516587148886174
104,SingleLineInfilling/HumanEval/19/L5,HumanEval/19,L5,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,87b64884bd6d975b360ebf3292114006500c249dd3c68c21977b705eb7a5004f,1.8936670960392803,0.15436517784837633,0.0,2.0480322738876566
105,SingleLineInfilling/HumanEval/19/L6,HumanEval/19,L6,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,87b64884bd6d975b360ebf3292114006500c249dd3c68c21977b705eb7a5004f,1.8869254969758913,0.14774437714368105,0.0,2.0346698741195723
106,SingleLineInfilling/HumanEval/19/L7,HumanEval/19,L7,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,87b64884bd6d975b360ebf3292114006500c249dd3c68c21977b705eb7a5004f,1.908666072995402,0.16215809993445873,0.0,2.0708241729298607
107,SingleLineInfilling/HumanEval/19/L8,HumanEval/19,L8,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,87b64884bd6d975b360ebf3292114006500c249dd3c68c21977b705eb7a5004f,1.9106160720111802,0.15652583190239966,0.0,2.06714190391358
108,SingleLineInfilling/HumanEval/19/L9,HumanEval/19,L9,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,87b64884bd6d975b360ebf3292114006500c249dd3c68c21977b705eb7a5004f,1.8988454070640728,0.14842114108614624,0.0,2.047266548150219
109,SingleLineInfilling/HumanEval/19/L10,HumanEval/19,L10,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,87b64884bd6d975b360ebf3292114006500c249dd3c68c21977b705eb7a5004f,1.9022517680423334,0.15384114196058363,0.0,2.056092910002917
110,SingleLineInfilling/HumanEval/19/L11,HumanEval/19,L11,<=8,oracle_sufficient_canvas,ok,True,2,2,0,0,oracle,,,True,,,87b64884bd6d975b360ebf3292114006500c249dd3c68c21977b705eb7a5004f,1.8616779809817672,0.15586505201645195,0.0,2.017543032998219
111,SingleLineInfilling/HumanEval/19/L12,HumanEval/19,L12,25+,oracle_sufficient_canvas,ok,False,26,26,0,0,oracle,,,False,SyntaxError,"expected an indented block after 'if' statement on line 26 (<unknown>, line 26)",416ca4814105449d61ddee5558d2c827c09df45bdcb4926b53bf8933f9174702,1.959268085891381,0.00033380696550011635,0.0,1.959601892856881
112,SingleLineInfilling/HumanEval/20/L0,HumanEval/20,L0,<=8,oracle_sufficient_canvas,ok,True,6,6,0,0,oracle,,,True,,,33f155c0e4b29fed339d63c22946683da7f0a789b06f8ce11b6bebaf251f66c3,2.321104269940406,0.15010443096980453,0.0,2.4712087009102106
113,SingleLineInfilling/HumanEval/20/L1,HumanEval/20,L1,<=8,oracle_sufficient_canvas,ok,False,5,5,0,0,oracle,,,True,UnitTestFailure,failed: ,d70e4ab02d14eece7cb1e1415f93c7cfc72e3bc25953c23f367179d9b27a8fbb,2.3292562819551677,0.15558350691571832,0.0,2.484839788870886
114,SingleLineInfilling/HumanEval/20/L3,HumanEval/20,L3,9-12,oracle_sufficient_canvas,ok,True,9,9,0,0,oracle,,,True,,,c71bef97bdbf6601f7f70f815cead4e2725ffa6d6d85bf1a86e8d37d7d8e99fd,2.3064833319513127,0.1531080869026482,0.0,2.459591418853961
115,SingleLineInfilling/HumanEval/20/L4,HumanEval/20,L4,9-12,oracle_sufficient_canvas,ok,True,11,11,0,0,oracle,,,True,,,c71bef97bdbf6601f7f70f815cead4e2725ffa6d6d85bf1a86e8d37d7d8e99fd,2.3351224650396034,0.12497797713149339,0.0,2.460100442171097
116,SingleLineInfilling/HumanEval/20/L5,HumanEval/20,L5,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,c71bef97bdbf6601f7f70f815cead4e2725ffa6d6d85bf1a86e8d37d7d8e99fd,2.3148812430445105,0.12429100507870317,0.0,2.4391722481232136
117,SingleLineInfilling/HumanEval/20/L6,HumanEval/20,L6,<=8,oracle_sufficient_canvas,ok,True,6,6,0,0,oracle,,,True,,,c71bef97bdbf6601f7f70f815cead4e2725ffa6d6d85bf1a86e8d37d7d8e99fd,2.2960154559696093,0.15128581784665585,0.0,2.447301273816265
118,SingleLineInfilling/HumanEval/20/L7,HumanEval/20,L7,9-12,oracle_sufficient_canvas,ok,True,9,9,0,0,oracle,,,True,,,c71bef97bdbf6601f7f70f815cead4e2725ffa6d6d85bf1a86e8d37d7d8e99fd,2.316687406040728,0.12240648898296058,0.0,2.4390938950236887
119,SingleLineInfilling/HumanEval/20/L8,HumanEval/20,L8,9-12,oracle_sufficient_canvas,ok,True,12,12,0,0,oracle,,,True,,,c71bef97bdbf6601f7f70f815cead4e2725ffa6d6d85bf1a86e8d37d7d8e99fd,2.3505870039807633,0.12941625295206904,0.0,2.4800032569328323
120,SingleLineInfilling/HumanEval/20/L9,HumanEval/20,L9,<=8,oracle_sufficient_canvas,ok,True,3,3,0,0,oracle,,,True,,,c71bef97bdbf6601f7f70f815cead4e2725ffa6d6d85bf1a86e8d37d7d8e99fd,2.3058687819866464,0.14184056094381958,0.0,2.447709342930466
121,SingleLineInfilling/HumanEval/20/L10,HumanEval/20,L10,9-12,oracle_sufficient_canvas,ok,True,10,10,0,0,oracle,,,True,,,c71bef97bdbf6601f7f70f815cead4e2725ffa6d6d85bf1a86e8d37d7d8e99fd,2.3262706480454654,0.14499517704825848,0.0,2.471265825093724
122,SingleLineInfilling/HumanEval/20/L11,HumanEval/20,L11,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,c71bef97bdbf6601f7f70f815cead4e2725ffa6d6d85bf1a86e8d37d7d8e99fd,2.302388113923371,0.15014057501684874,0.0,2.4525286889402196
123,SingleLineInfilling/HumanEval/20/L12,HumanEval/20,L12,<=8,oracle_sufficient_canvas,ok,True,6,6,0,0,oracle,,,True,,,c71bef97bdbf6601f7f70f815cead4e2725ffa6d6d85bf1a86e8d37d7d8e99fd,2.3222096499521285,0.13671127904672176,0.0,2.4589209289988503
124,SingleLineInfilling/HumanEval/20/L13,HumanEval/20,L13,9-12,oracle_sufficient_canvas,ok,False,12,12,0,0,oracle,,,True,UnitTestFailure,failed: ,7a06ba351c403b3a0094daa6b5ac1cb1accc3d7683e01703f74faece4597cb04,2.3418882589321584,0.12449953111354262,0.0,2.466387790045701
125,SingleLineInfilling/HumanEval/20/L15,HumanEval/20,L15,<=8,oracle_sufficient_canvas,ok,True,5,5,0,0,oracle,,,True,,,c71bef97bdbf6601f7f70f815cead4e2725ffa6d6d85bf1a86e8d37d7d8e99fd,2.3175105300033465,0.12864801799878478,0.0,2.4461585480021313
126,SingleLineInfilling/HumanEval/21/L0,HumanEval/21,L0,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,b2fc096faf74832420fa38a0f25a8d92d4b88d7cb82c4bdc86f9c92ae8f2437a,1.844141753972508,0.13484677183441818,0.0,1.9789885258069262
127,SingleLineInfilling/HumanEval/21/L1,HumanEval/21,L1,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,cac7ded7f3e9aca0cda3d698e8fc039880abedca0d55e1bc97003f36d988c17b,1.863113733008504,0.1462333380477503,0.0,2.009347071056254
128,SingleLineInfilling/HumanEval/21/L2,HumanEval/21,L2,17-24,oracle_sufficient_canvas,ok,True,21,21,0,0,oracle,,,True,,,e2ca93b26c28bb9860e7602f757917c4426dd47959e5b754e825b4fd930e065f,1.9227652860572562,0.12027142697479576,0.0,2.043036713032052
129,SingleLineInfilling/HumanEval/22/L0,HumanEval/22,L0,13-16,oracle_sufficient_canvas,ok,True,14,14,0,0,oracle,,,True,,,879aa297bac0975da14b43b4be5102488c1e2acfdbe146e1c03d4d58ff6a724e,1.5994447630364448,0.1391146550886333,0.0,1.738559418125078
130,SingleLineInfilling/HumanEval/23/L0,HumanEval/23,L0,<=8,oracle_sufficient_canvas,ok,True,5,5,0,0,oracle,,,True,,,440465f1c739e906dcc2449bc7d527ed69efd63180589de7bd3d10650b085736,1.4838732390198857,0.1427449908806011,0.0,1.6266182299004868
131,SingleLineInfilling/HumanEval/24/L0,HumanEval/24,L0,<=8,oracle_sufficient_canvas,ok,True,8,8,0,0,oracle,,,True,,,672f1285e171eb9993a3fbdbdba30a95e447339956f0b4388dea29f08fedf042,1.609147583018057,0.1425616779597476,0.0,1.7517092609778047
132,SingleLineInfilling/HumanEval/24/L1,HumanEval/24,L1,9-12,oracle_sufficient_canvas,ok,True,9,9,0,0,oracle,,,True,,,edc35161ab72014ac56b571a50dd472ffac9413b62e60a1753a155fe0492e16a,1.571919139008969,0.12057687097694725,0.0,1.6924960099859163
133,SingleLineInfilling/HumanEval/24/L2,HumanEval/24,L2,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,edc35161ab72014ac56b571a50dd472ffac9413b62e60a1753a155fe0492e16a,1.5792520539835095,0.13162220793310553,0.0,1.710874261916615
134,SingleLineInfilling/HumanEval/25/L0,HumanEval/25,L0,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,6ea759a768d13efda2086e9b758832fb723a6050ac219bd2c813ff020cf188f3,1.8928403380559757,0.13978683098684996,0.0,2.0326271690428257
135,SingleLineInfilling/HumanEval/25/L1,HumanEval/25,L1,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,cb794a5daa75c37ed83e112f6c147b01a8804e9812ea325ee74837b44b54b749,1.910654400009662,0.1503301408374682,0.0,2.06098454084713
136,SingleLineInfilling/HumanEval/25/L2,HumanEval/25,L2,<=8,oracle_sufficient_canvas,ok,True,6,6,0,0,oracle,,,True,,,cb794a5daa75c37ed83e112f6c147b01a8804e9812ea325ee74837b44b54b749,1.8959715920500457,0.15981717291288078,0.0,2.0557887649629265
137,SingleLineInfilling/HumanEval/25/L3,HumanEval/25,L3,13-16,oracle_sufficient_canvas,ok,True,13,13,0,0,oracle,,,True,,,0ab90ef5cc67459d00170076d406e6ecce4d4d3e5cebbd109fb348c0d1bc568e,1.8909050390357152,0.15837422898039222,0.0,2.0492792680161074
138,SingleLineInfilling/HumanEval/25/L4,HumanEval/25,L4,9-12,oracle_sufficient_canvas,ok,True,9,9,0,0,oracle,,,True,,,cb794a5daa75c37ed83e112f6c147b01a8804e9812ea325ee74837b44b54b749,1.895915020024404,0.15403582097496837,0.0,2.0499508409993723
139,SingleLineInfilling/HumanEval/25/L5,HumanEval/25,L5,<=8,oracle_sufficient_canvas,ok,True,5,5,0,0,oracle,,,True,,,cb794a5daa75c37ed83e112f6c147b01a8804e9812ea325ee74837b44b54b749,1.8946086689829826,0.16259199299383909,0.0,2.0572006619768217
140,SingleLineInfilling/HumanEval/25/L6,HumanEval/25,L6,<=8,oracle_sufficient_canvas,ok,True,5,5,0,0,oracle,,,True,,,cb794a5daa75c37ed83e112f6c147b01a8804e9812ea325ee74837b44b54b749,1.8998984820209444,0.14416750194504857,0.0,2.044065983965993
141,SingleLineInfilling/HumanEval/25/L7,HumanEval/25,L7,<=8,oracle_sufficient_canvas,ok,True,3,3,0,0,oracle,,,True,,,cb794a5daa75c37ed83e112f6c147b01a8804e9812ea325ee74837b44b54b749,1.8736730340169743,0.13879950402770191,0.0,2.012472538044676
142,SingleLineInfilling/HumanEval/25/L8,HumanEval/25,L8,<=8,oracle_sufficient_canvas,ok,True,6,6,0,0,oracle,,,True,,,9a3a5b1e8ec7e4b6e625efd2f978bf077c7c3b8bc003aff0514d9188157282d2,1.9080427560256794,0.15024394006468356,0.0,2.058286696090363
143,SingleLineInfilling/HumanEval/25/L10,HumanEval/25,L10,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,cb794a5daa75c37ed83e112f6c147b01a8804e9812ea325ee74837b44b54b749,1.9016141589963809,0.13821796991396695,0.0,2.039832128910348
144,SingleLineInfilling/HumanEval/25/L11,HumanEval/25,L11,<=8,oracle_sufficient_canvas,ok,True,5,5,0,0,oracle,,,True,,,448b7de890a5ddccd78d39c24e363ecb2531b27be054bd1d667b87d320b1cd90,1.8807179549476132,0.14034057105891407,0.0,2.0210585260065272
145,SingleLineInfilling/HumanEval/25/L12,HumanEval/25,L12,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,cb794a5daa75c37ed83e112f6c147b01a8804e9812ea325ee74837b44b54b749,1.8925312360515818,0.1373511601705104,0.0,2.029882396222092
146,SingleLineInfilling/HumanEval/26/L0,HumanEval/26,L0,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,6f87a8f128c1a54a796bb13402f3c55055dbf987b545a8c69b3e8d41e8416a9a,1.584575081942603,0.14238663215655833,0.0,1.7269617140991613
147,SingleLineInfilling/HumanEval/26/L1,HumanEval/26,L1,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,6818cb9723c5321311c0994f593c7536fdb4d4dd98b2740a278a40f272025b5e,1.5796169280074537,0.1470110670197755,0.0,1.7266279950272292
148,SingleLineInfilling/HumanEval/26/L2,HumanEval/26,L2,13-16,oracle_sufficient_canvas,ok,True,16,16,0,0,oracle,,,True,,,f88698cf569ebbf6f22566065b02f894bbb6cc6efcc4940e4e0d94dd5f579a17,1.6069968289230019,0.13675732992123812,0.0,1.74375415884424
149,SingleLineInfilling/HumanEval/28/L0,HumanEval/28,L0,<=8,oracle_sufficient_canvas,ok,True,6,6,0,0,oracle,,,True,,,23b4dd59904e0b83dbdbe5083536717fb39318d2fbe11707a8d5742c196fb669,1.485153684974648,0.1428043961059302,0.0,1.6279580810805783
150,SingleLineInfilling/HumanEval/29/L0,HumanEval/29,L0,13-16,oracle_sufficient_canvas,ok,True,13,13,0,0,oracle,,,True,,,3e0a27f671d373dbfc8c24c5b7d4e9a25e69b6b13873921af0b3e438333521ff,1.582407295005396,0.12403220008127391,0.0,1.70643949508667
151,SingleLineInfilling/HumanEval/30/L0,HumanEval/30,L0,13-16,oracle_sufficient_canvas,ok,True,14,14,0,0,oracle,,,True,,,3209367894900492d277232d00c49763cde7ed0a57ae034bd4905d8a3fae7af6,1.859875817084685,0.13363684783689678,0.0,1.9935126649215817
152,SingleLineInfilling/HumanEval/32/L0,HumanEval/32,L0,9-12,oracle_sufficient_canvas,ok,False,11,11,0,0,oracle,,,True,UnitTestFailure,timed out,8767499eba261c1cfe11a208520545963de52bc3271a38a94b28737594156f7d,2.649625069927424,3.138574839103967,0.0,5.788199909031391
153,SingleLineInfilling/HumanEval/32/L1,HumanEval/32,L1,17-24,oracle_sufficient_canvas,ok,True,17,17,0,0,oracle,,,True,,,3390a284edc311fb1d66d4a9e3a71a496f344fc7b747ce82fc9a8398fc775c7a,2.65585471293889,0.1372161878971383,0.0,2.793070900836028
154,SingleLineInfilling/HumanEval/32/L2,HumanEval/32,L2,<=8,oracle_sufficient_canvas,ok,True,8,8,0,0,oracle,,,True,,,3390a284edc311fb1d66d4a9e3a71a496f344fc7b747ce82fc9a8398fc775c7a,2.627315513091162,0.15959108714014292,0.0,2.7869066002313048
155,SingleLineInfilling/HumanEval/32/L3,HumanEval/32,L3,<=8,oracle_sufficient_canvas,ok,True,8,8,0,0,oracle,,,True,,,3390a284edc311fb1d66d4a9e3a71a496f344fc7b747ce82fc9a8398fc775c7a,2.6550775999203324,0.16112887184135616,0.0,2.8162064717616886
156,SingleLineInfilling/HumanEval/32/L4,HumanEval/32,L4,13-16,oracle_sufficient_canvas,ok,False,13,13,0,0,oracle,,,True,UnitTestFailure,failed: ,87d9670daded4272075964fb897b8c0a2b17770155d49ded86bf8990672acdf4,2.6362400269135833,0.15899291902314872,0.0,2.795232945936732
157,SingleLineInfilling/HumanEval/32/L5,HumanEval/32,L5,13-16,oracle_sufficient_canvas,ok,True,14,14,0,0,oracle,,,True,,,3390a284edc311fb1d66d4a9e3a71a496f344fc7b747ce82fc9a8398fc775c7a,2.645845361985266,0.14078122389037162,0.0,2.786626585875638
158,SingleLineInfilling/HumanEval/32/L6,HumanEval/32,L6,17-24,oracle_sufficient_canvas,ok,True,17,17,0,0,oracle,,,True,,,a96fc57647ecc3f8ffc0b5fb561766e2b22d93542697deaf07905d6be16c65de,2.6560979000059888,0.15818719600792974,0.0,2.8142850960139185
159,SingleLineInfilling/HumanEval/32/L7,HumanEval/32,L7,<=8,oracle_sufficient_canvas,ok,True,5,5,0,0,oracle,,,True,,,3390a284edc311fb1d66d4a9e3a71a496f344fc7b747ce82fc9a8398fc775c7a,2.627900739898905,0.13678264897316694,0.0,2.764683388872072
160,SingleLineInfilling/HumanEval/32/L8,HumanEval/32,L8,<=8,oracle_sufficient_canvas,ok,True,3,3,0,0,oracle,,,True,,,3390a284edc311fb1d66d4a9e3a71a496f344fc7b747ce82fc9a8398fc775c7a,2.626667322940193,0.13365807698573917,0.0,2.7603253999259323
161,SingleLineInfilling/HumanEval/32/L9,HumanEval/32,L9,<=8,oracle_sufficient_canvas,ok,True,5,5,0,0,oracle,,,True,,,3390a284edc311fb1d66d4a9e3a71a496f344fc7b747ce82fc9a8398fc775c7a,2.602489495067857,0.1292642110493034,0.0,2.7317537061171606
162,SingleLineInfilling/HumanEval/32/L10,HumanEval/32,L10,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,e4aba6487c93636f12051e035aee53d7c72bab1663118de269120128b4fcf55c,2.6118850510101765,0.12940076179802418,0.0,2.7412858128082007
163,SingleLineInfilling/HumanEval/33/L0,HumanEval/33,L0,<=8,oracle_sufficient_canvas,ok,True,6,6,0,0,oracle,,,True,,,118811c531d0afccc3a192880906fa527682277006ff978d1ef3dddcc472b051,1.8490373160457239,0.13648686406668276,0.0,1.9855241801124066
164,SingleLineInfilling/HumanEval/33/L1,HumanEval/33,L1,13-16,oracle_sufficient_canvas,ok,True,13,13,0,0,oracle,,,True,,,7b2ec87ea8c43662dbdfaa660b2a9c5e38b3cc29189a6e10c5cbcfbdff9ea344,1.8810475239297375,0.1267585780005902,0.0,2.0078061019303277
165,SingleLineInfilling/HumanEval/33/L2,HumanEval/33,L2,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,7b2ec87ea8c43662dbdfaa660b2a9c5e38b3cc29189a6e10c5cbcfbdff9ea344,1.839346869965084,0.15133240493014455,0.0,1.9906792748952284
166,SingleLineInfilling/HumanEval/34/L0,HumanEval/34,L0,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,d168d21c5b75d8c2f936bac37e765642af04bba5c101258b80b3c61b6b79c740,1.5779583429684862,0.13790453504770994,0.0,1.7158628780161962
167,SingleLineInfilling/HumanEval/36/L0,HumanEval/36,L0,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,6914deb5b752b327c5fc2cdccfc8dd42f9edcbc24e7c36c7ac3e0352c4507b62,1.8410918599693105,0.161949806031771,0.0,2.0030416660010815
168,SingleLineInfilling/HumanEval/36/L1,HumanEval/36,L1,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,746507c9af7b2032ff0307d55be461982157ff5e5d472a2655f74a27be2df1c9,1.8578333900077268,0.13101692695636302,0.0,1.9888503169640899
169,SingleLineInfilling/HumanEval/36/L2,HumanEval/36,L2,17-24,oracle_sufficient_canvas,ok,True,20,20,0,0,oracle,,,True,,,746507c9af7b2032ff0307d55be461982157ff5e5d472a2655f74a27be2df1c9,1.8905786959221587,0.15664213499985635,0.0,2.047220830922015
170,SingleLineInfilling/HumanEval/36/L3,HumanEval/36,L3,<=8,oracle_sufficient_canvas,ok,True,5,5,0,0,oracle,,,True,,,746507c9af7b2032ff0307d55be461982157ff5e5d472a2655f74a27be2df1c9,1.832425425061956,0.1519742860691622,0.0,1.9843997111311182
