task_id,weak_selected_le12,weak_best_long_ge17,weak_long_ratio_ge085,weak_plateau_ge2,weak_high_top1,weak_high_gap,weak_untriggered_by_precision,weak_vote_score,missed_failed_long,triggered_rescue_failure,true_long,short_risk,current_pass_risk
SingleLineInfilling/HumanEval/8/L3,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/8/L4,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/8/L5,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/8/L6,True,False,False,True,False,True,True,4,False,False,False,True,False
SingleLineInfilling/HumanEval/80/L0,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/80/L1,True,False,False,True,False,False,True,3,False,False,False,True,True
SingleLineInfilling/HumanEval/80/L3,True,False,True,True,True,True,True,6,False,False,False,False,True
SingleLineInfilling/HumanEval/80/L5,False,True,True,True,True,True,True,6,True,False,True,False,False
SingleLineInfilling/HumanEval/80/L6,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/80/L7,True,False,False,True,False,True,True,4,False,False,False,True,False
SingleLineInfilling/HumanEval/81/L10,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/81/L11,True,True,False,True,True,True,True,6,False,False,False,False,True
SingleLineInfilling/HumanEval/81/L12,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/81/L13,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/81/L14,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/81/L15,True,True,False,True,True,True,True,6,False,False,False,False,True
SingleLineInfilling/HumanEval/81/L16,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/81/L17,True,True,False,True,True,True,True,6,False,False,False,False,True
SingleLineInfilling/HumanEval/81/L18,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/81/L19,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/81/L2,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/81/L20,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/81/L21,True,True,False,True,True,True,True,6,False,False,False,False,True
SingleLineInfilling/HumanEval/81/L22,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/81/L23,True,True,False,True,True,True,True,6,False,False,False,False,True
SingleLineInfilling/HumanEval/81/L24,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/81/L25,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/81/L26,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/81/L27,True,True,True,True,True,True,True,7,False,False,False,False,True
SingleLineInfilling/HumanEval/81/L28,True,True,True,True,True,True,True,7,False,False,False,True,True
SingleLineInfilling/HumanEval/81/L29,True,False,True,True,True,True,True,6,False,False,False,False,True
SingleLineInfilling/HumanEval/81/L3,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/81/L30,True,False,False,True,False,False,True,3,False,False,False,True,True
SingleLineInfilling/HumanEval/81/L4,False,True,True,True,False,False,True,4,False,False,False,False,True
SingleLineInfilling/HumanEval/81/L5,True,False,True,True,True,True,True,6,False,False,False,False,True
SingleLineInfilling/HumanEval/81/L6,True,False,True,True,True,True,True,6,False,False,False,False,True
SingleLineInfilling/HumanEval/81/L7,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/81/L8,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/81/L9,True,True,False,True,True,True,True,6,False,False,False,False,True
SingleLineInfilling/HumanEval/82/L0,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/82/L1,False,True,True,True,False,False,True,4,False,False,False,False,True
SingleLineInfilling/HumanEval/82/L2,True,False,True,True,False,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/82/L3,True,False,True,True,True,True,True,6,False,False,False,False,True
SingleLineInfilling/HumanEval/82/L4,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/82/L5,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/82/L6,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/83/L0,True,False,True,True,False,False,True,4,False,False,False,False,False
SingleLineInfilling/HumanEval/83/L1,True,False,True,True,False,False,False,3,False,True,True,False,False
SingleLineInfilling/HumanEval/84/L0,True,False,False,True,False,False,False,2,False,True,True,False,False
SingleLineInfilling/HumanEval/85/L0,True,False,False,True,False,False,False,2,False,True,True,False,False
SingleLineInfilling/HumanEval/86/L0,True,False,False,True,False,False,False,2,False,True,True,False,False
SingleLineInfilling/HumanEval/87/L0,True,False,False,True,False,False,True,3,True,False,True,False,False
SingleLineInfilling/HumanEval/87/L1,True,False,False,True,False,False,False,2,False,True,True,False,False
SingleLineInfilling/HumanEval/88/L0,True,False,False,True,False,False,False,2,False,True,True,False,False
SingleLineInfilling/HumanEval/89/L0,True,False,False,True,False,False,True,3,False,False,False,False,False
SingleLineInfilling/HumanEval/89/L1,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/89/L2,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/89/L3,True,False,False,True,False,True,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/89/L4,True,False,True,True,False,False,True,4,True,False,True,False,False
SingleLineInfilling/HumanEval/89/L5,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/89/L6,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/89/L7,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/9/L0,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/9/L1,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/9/L11,True,False,False,True,False,False,True,3,False,False,False,True,True
SingleLineInfilling/HumanEval/9/L3,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/9/L4,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/9/L5,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/9/L6,True,True,False,True,True,True,True,6,False,False,False,True,False
SingleLineInfilling/HumanEval/9/L7,True,False,True,True,True,True,True,6,False,False,False,False,True
SingleLineInfilling/HumanEval/9/L9,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/90/L0,True,False,False,True,True,True,True,5,False,False,False,False,False
SingleLineInfilling/HumanEval/90/L1,False,False,True,True,False,False,True,3,True,False,True,False,False
SingleLineInfilling/HumanEval/91/L0,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/91/L1,True,False,False,True,False,True,True,4,True,False,True,False,False
SingleLineInfilling/HumanEval/91/L2,True,False,False,True,False,False,False,2,False,True,True,False,False
SingleLineInfilling/HumanEval/92/L1,True,True,False,True,True,True,True,6,True,False,True,False,False
SingleLineInfilling/HumanEval/92/L2,True,False,False,True,False,True,True,4,True,False,True,False,False
SingleLineInfilling/HumanEval/92/L3,False,False,True,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/92/L4,True,False,False,True,False,True,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/92/L5,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/93/L0,True,False,False,True,False,True,True,4,False,False,False,False,False
SingleLineInfilling/HumanEval/93/L1,True,False,False,True,False,False,True,3,True,False,True,False,False
SingleLineInfilling/HumanEval/93/L2,True,False,False,True,True,True,True,5,False,False,False,False,False
SingleLineInfilling/HumanEval/93/L3,True,False,False,True,False,False,True,3,True,False,True,False,False
SingleLineInfilling/HumanEval/94/L0,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/94/L1,True,False,True,True,True,True,True,6,False,False,True,False,True
SingleLineInfilling/HumanEval/94/L10,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/94/L11,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/94/L12,True,False,False,True,False,False,True,3,False,False,False,False,False
SingleLineInfilling/HumanEval/94/L13,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/94/L2,True,False,False,True,False,True,True,4,False,False,False,False,True
SingleLineInfilling/HumanEval/94/L3,True,False,True,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/94/L5,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/94/L6,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/94/L7,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/94/L8,True,False,False,True,False,False,True,3,False,False,False,False,True
SingleLineInfilling/HumanEval/94/L9,True,False,False,True,True,True,True,5,True,False,True,False,False
SingleLineInfilling/HumanEval/95/L0,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/95/L1,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/95/L10,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/95/L11,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/95/L12,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/95/L13,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/95/L14,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/95/L15,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/95/L16,False,False,True,True,False,False,True,3,True,False,True,False,False
SingleLineInfilling/HumanEval/95/L17,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/95/L18,False,False,True,True,False,True,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/95/L19,True,False,False,True,True,True,True,5,False,False,False,True,False
SingleLineInfilling/HumanEval/95/L2,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/95/L20,True,False,False,True,False,True,True,4,False,False,False,True,False
SingleLineInfilling/HumanEval/95/L21,True,False,False,True,False,False,True,3,False,False,False,False,False
SingleLineInfilling/HumanEval/95/L3,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/95/L4,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/95/L6,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/95/L7,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/95/L8,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/95/L9,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/96/L0,True,False,False,True,True,True,True,5,False,False,False,True,False
SingleLineInfilling/HumanEval/96/L1,False,False,True,True,True,True,True,5,False,False,False,False,False
SingleLineInfilling/HumanEval/96/L2,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/96/L3,True,True,True,True,True,True,True,7,False,False,False,False,True
SingleLineInfilling/HumanEval/96/L4,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/96/L5,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/96/L6,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/96/L7,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/96/L8,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/96/L9,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/97/L0,True,False,False,True,False,False,False,2,False,True,True,False,False
SingleLineInfilling/HumanEval/98/L0,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/98/L1,False,False,True,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/98/L2,True,False,False,True,True,True,True,5,False,False,False,False,False
SingleLineInfilling/HumanEval/98/L3,True,False,True,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/98/L4,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/99/L0,True,False,False,True,False,False,True,3,False,False,False,True,False
SingleLineInfilling/HumanEval/99/L10,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/99/L11,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/99/L12,True,False,True,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/99/L13,True,True,False,True,False,False,True,4,False,False,False,False,True
SingleLineInfilling/HumanEval/99/L14,True,True,False,True,False,False,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/99/L15,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/99/L16,True,True,False,True,False,False,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/99/L18,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/99/L2,True,False,False,True,True,True,True,5,False,False,False,False,False
SingleLineInfilling/HumanEval/99/L3,True,True,True,True,False,False,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/99/L4,True,True,False,True,False,False,True,4,False,False,False,False,True
SingleLineInfilling/HumanEval/99/L5,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/99/L7,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/99/L8,True,False,False,True,False,False,True,3,False,False,False,False,False
SingleLineInfilling/HumanEval/99/L9,True,False,False,True,False,True,True,4,False,False,False,True,True
