row_key,group_key,length_bucket_offline_only,fixed64_passed,combined_candidate_key,combined_passed,confidence_candidate_key,confidence_passed,prefix_only_candidate_key,prefix_only_passed,suffix_only_candidate_key,suffix_only_passed,token_canvas_candidate_key,token_canvas_passed
HumanEval-RandomSpanInfillingLight:83:f5b85023b5b20ecc,604a3eb3d2599a68,long,False,HumanEval-RandomSpanInfillingLight:83:f5b85023b5b20ecc|deployable_grid|canvas=128|seed=0,False,HumanEval-RandomSpanInfillingLight:83:f5b85023b5b20ecc|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:83:f5b85023b5b20ecc|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:83:f5b85023b5b20ecc|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:83:f5b85023b5b20ecc|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:85:9ac42109d4bb7c70,08e1de8dd39cedf8,long,False,HumanEval-RandomSpanInfillingLight:85:9ac42109d4bb7c70|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:85:9ac42109d4bb7c70|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:85:9ac42109d4bb7c70|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:85:9ac42109d4bb7c70|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:85:9ac42109d4bb7c70|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:86:36a55f80f0b49607,0dedbe601f628587,medium,True,HumanEval-RandomSpanInfillingLight:86:36a55f80f0b49607|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:86:36a55f80f0b49607|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:86:36a55f80f0b49607|deployable_grid|canvas=64|seed=0,True,HumanEval-RandomSpanInfillingLight:86:36a55f80f0b49607|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:86:36a55f80f0b49607|deployable_grid|canvas=16|seed=0,True
HumanEval-RandomSpanInfillingLight:87:d0581266c0cc4f23,5122472887b985fd,long,False,HumanEval-RandomSpanInfillingLight:87:d0581266c0cc4f23|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:87:d0581266c0cc4f23|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:87:d0581266c0cc4f23|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:87:d0581266c0cc4f23|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:87:d0581266c0cc4f23|deployable_grid|canvas=16|seed=0,True
HumanEval-RandomSpanInfillingLight:88:f77c589299b0eb4a,16630b3cfa38242c,medium,False,HumanEval-RandomSpanInfillingLight:88:f77c589299b0eb4a|deployable_grid|canvas=64|seed=0,False,HumanEval-RandomSpanInfillingLight:88:f77c589299b0eb4a|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:88:f77c589299b0eb4a|deployable_grid|canvas=64|seed=0,False,HumanEval-RandomSpanInfillingLight:88:f77c589299b0eb4a|deployable_grid|canvas=64|seed=0,False,HumanEval-RandomSpanInfillingLight:88:f77c589299b0eb4a|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:89:4ee80a7700ef6e98,9c8063c821462ba5,medium,False,HumanEval-RandomSpanInfillingLight:89:4ee80a7700ef6e98|deployable_grid|canvas=64|seed=0,False,HumanEval-RandomSpanInfillingLight:89:4ee80a7700ef6e98|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:89:4ee80a7700ef6e98|deployable_grid|canvas=64|seed=0,False,HumanEval-RandomSpanInfillingLight:89:4ee80a7700ef6e98|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:89:4ee80a7700ef6e98|deployable_grid|canvas=16|seed=0,True
HumanEval-RandomSpanInfillingLight:8:95068ce714f09af6,3e38f74ddaa1e169,extreme,True,HumanEval-RandomSpanInfillingLight:8:95068ce714f09af6|deployable_grid|canvas=64|seed=0,True,HumanEval-RandomSpanInfillingLight:8:95068ce714f09af6|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:8:95068ce714f09af6|deployable_grid|canvas=32|seed=0,True,HumanEval-RandomSpanInfillingLight:8:95068ce714f09af6|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:8:95068ce714f09af6|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:90:dd01e5614b0e50ee,4b46a42403ef2e9d,medium,False,HumanEval-RandomSpanInfillingLight:90:dd01e5614b0e50ee|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:90:dd01e5614b0e50ee|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:90:dd01e5614b0e50ee|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:90:dd01e5614b0e50ee|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:90:dd01e5614b0e50ee|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:92:38e5983303e0cea8,b01793d951b883ed,extreme,True,HumanEval-RandomSpanInfillingLight:92:38e5983303e0cea8|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:92:38e5983303e0cea8|deployable_grid|canvas=64|seed=0,True,HumanEval-RandomSpanInfillingLight:92:38e5983303e0cea8|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:92:38e5983303e0cea8|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:92:38e5983303e0cea8|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:93:8c0b3c4c468b2fdd,fd321c069b451190,extreme,False,HumanEval-RandomSpanInfillingLight:93:8c0b3c4c468b2fdd|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:93:8c0b3c4c468b2fdd|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:93:8c0b3c4c468b2fdd|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:93:8c0b3c4c468b2fdd|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:93:8c0b3c4c468b2fdd|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:94:7fb920ae1649b15e,ac4555e07d0a71c3,extreme,False,HumanEval-RandomSpanInfillingLight:94:7fb920ae1649b15e|deployable_grid|canvas=128|seed=0,True,HumanEval-RandomSpanInfillingLight:94:7fb920ae1649b15e|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:94:7fb920ae1649b15e|deployable_grid|canvas=128|seed=0,True,HumanEval-RandomSpanInfillingLight:94:7fb920ae1649b15e|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:94:7fb920ae1649b15e|deployable_grid|canvas=16|seed=0,True
HumanEval-RandomSpanInfillingLight:95:1ffeb6ea0ed5446e,3c6fff5d09ed505c,extreme,False,HumanEval-RandomSpanInfillingLight:95:1ffeb6ea0ed5446e|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:95:1ffeb6ea0ed5446e|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:95:1ffeb6ea0ed5446e|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:95:1ffeb6ea0ed5446e|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:95:1ffeb6ea0ed5446e|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:96:89f241007004b293,69dd8d045385471d,extreme,False,HumanEval-RandomSpanInfillingLight:96:89f241007004b293|deployable_grid|canvas=128|seed=0,True,HumanEval-RandomSpanInfillingLight:96:89f241007004b293|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:96:89f241007004b293|deployable_grid|canvas=128|seed=0,True,HumanEval-RandomSpanInfillingLight:96:89f241007004b293|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:96:89f241007004b293|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:97:d70425fedaa70700,cc2f1c675fcfb5a1,medium,True,HumanEval-RandomSpanInfillingLight:97:d70425fedaa70700|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:97:d70425fedaa70700|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:97:d70425fedaa70700|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:97:d70425fedaa70700|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:97:d70425fedaa70700|deployable_grid|canvas=16|seed=0,True
HumanEval-RandomSpanInfillingLight:99:aa64561371c96dc8,ac211ab8ad53e1d3,short,True,HumanEval-RandomSpanInfillingLight:99:aa64561371c96dc8|deployable_grid|canvas=64|seed=0,True,HumanEval-RandomSpanInfillingLight:99:aa64561371c96dc8|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:99:aa64561371c96dc8|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:99:aa64561371c96dc8|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:99:aa64561371c96dc8|deployable_grid|canvas=16|seed=0,True
HumanEval-RandomSpanInfillingLight:9:c7e5c290aba2557d,c58bbfc44a0e1b33,extreme,False,HumanEval-RandomSpanInfillingLight:9:c7e5c290aba2557d|deployable_grid|canvas=128|seed=0,False,HumanEval-RandomSpanInfillingLight:9:c7e5c290aba2557d|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:9:c7e5c290aba2557d|deployable_grid|canvas=128|seed=0,False,HumanEval-RandomSpanInfillingLight:9:c7e5c290aba2557d|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:9:c7e5c290aba2557d|deployable_grid|canvas=16|seed=0,False
