manifest_index,source_config,task_id,prompt_id,row_id,task_group,length_bucket,policy,status,passed,prefix_len_tokens,middle_len_tokens,suffix_len_tokens,oracle_canvas_tokens,selected_canvas_tokens,selected_minus_oracle,abs_selected_minus_oracle,mask_length_source,selected_score,selected_raw_score,selected_adjusted_score,compile_passed,tier2_smoke_exec_passed,tier3_unit_tests_passed,error_type,error_message,candidate_full_code_sha256,candidate_middle_sha256,total_sec_including_probe,decode_sec,verification_sec,length_probe_sec,mean_final_confidence
44,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/13/6,6,135,HumanEval/13,short,best_deployable_cal_lite_alpha006,ok,True,88,1,4,1,3,2,2,cal_lite,0.5591033678837216,0.5234375,0.5591033678837216,True,True,True,,,5d1956b63e5ec9266573346f49244c1b1b8f7cbf917befb2d19629790f5de465,edbb1492625941ffe8e643c2d44a399c54645f1c261bb593aad7420c150075bd,1.6674486640258692,1.2465172369848005,0.11088201100938022,0.31004941603168845,1.0
45,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/16/4,4,163,HumanEval/16,short,best_deployable_cal_lite_alpha006,ok,False,79,1,3,1,3,2,2,cal_lite,0.534068888724749,0.5,0.534068888724749,True,True,False,UnitTestFailure,failed: 'str' object has no attribute 'smaller',ed0c3884eb4b5d15c9025ce3a38f4884f5472e2894dc13594606805858af3709,79a450b329a57e0f95fdee7db31d50ef44a7759c94d49431795873561705b165,1.679059254936874,1.252997328992933,0.11307699704775587,0.312984928896185,0.953125
46,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/18/3,3,182,HumanEval/18,short,best_deployable_cal_lite_alpha006,ok,False,104,1,37,1,20,19,19,cal_lite,0.3109162920572256,0.259765625,0.3109162920572256,True,True,False,UnitTestFailure,failed: name 'ng' is not defined,e9e2eec2a03df1949a5d006df9d18af65fa533b8b2b780bb33fe81b63ff5277d,23aa86e3a6011274ad23d966c192ad143e402c73f06af4f863e1b5f429dfb44b,1.7002492551109754,1.272354383021593,0.11015583405969664,0.3177390380296856,0.98828125
47,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/19/1,1,190,HumanEval/19,short,best_deployable_cal_lite_alpha006,ok,False,167,1,60,1,9,8,8,cal_lite,0.9314528403417321,0.81640625,0.9314528403417321,True,True,False,UnitTestFailure,failed: 'six',7b09e3092642b3a4c2d063776ae80daca29d25fec37729b398c9938578bd42b7,7cb0a1bac70b0d694c6b3a826518c865f9787cc75e8d44a7e22f8f40ab49e510,1.6955601767986082,1.2680965989711694,0.10872648097574711,0.3187370968516916,0.99609375
48,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/22/4,4,223,HumanEval/22,short,best_deployable_cal_lite_alpha006,ok,True,105,1,6,1,3,2,2,cal_lite,0.39637925335039964,0.37109375,0.39637925335039964,True,True,True,,,4cb20291046b4cfd6c5eede224ac2cc63f7599856b595f8240b311acaf9ea437,57c8447a248d98de7c3dc85d85e5ee4d595df0a603dfad5f48c322b5f5a98e0f,1.6773311229189858,1.2521415009978227,0.11039984994567931,0.31478977197548375,1.0
49,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/23/2,2,231,HumanEval/23,short,best_deployable_cal_lite_alpha006,ok,False,48,1,3,1,9,8,8,cal_lite,0.4211592986234148,0.369140625,0.4211592986234148,True,True,False,UnitTestFailure,failed: name 'sng' is not defined,4a0f23c764da4313e3e3248fd3007e3030df3fc5faed1c770fc8772430556a63,0c57751a653939ffda7749327ad9911ef768e72a80d416fad4020bec0a6558e4,1.6681924680015072,1.2484549939981662,0.11075625300873071,0.30898122099461034,0.99609375
50,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/3/3,3,32,HumanEval/3,medium,best_deployable_cal_lite_alpha006,ok,False,135,9,15,9,7,-2,2,cal_lite,1.0316533181619059,0.91796875,1.0316533181619059,True,True,False,UnitTestFailure,failed: name 'balnce' is not defined,6516d427a129ec9f093be8dae859c800ed9c205dc5db58d178010ade5661e5ca,8d0d6f728e5a65b74ca73587a77316ca8c5f1152367e2be51941c6bbec7cb14f,1.6891911490238272,1.2612886280403472,0.11109148594550788,0.31681103503797203,0.99609375
51,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/4/1,1,40,HumanEval/4,medium,best_deployable_cal_lite_alpha006,ok,False,130,9,17,9,9,0,0,cal_lite,1.0116736591271445,0.88671875,1.0116736591271445,True,True,False,UnitTestFailure,failed: name 'somm' is not defined,82dd3392f503484d73383199eea9d36a4212b2e58680ffa194bc2df545d3a1e8,9bf01de450fe7a7e3f6c32905326bbf02de387369f3d8c3127679743d2c17fd6,1.699644673091825,1.2690897079883143,0.11201457504648715,0.3185403900570236,1.0
52,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/5/1,1,50,HumanEval/5,medium,best_deployable_cal_lite_alpha006,ok,False,136,9,11,9,7,-2,2,cal_lite,1.0053132334428785,0.89453125,1.0053132334428785,True,True,False,UnitTestFailure,failed: name 'delimter' is not defined,ef284bd664c2b202247d3eb868dcd73e72b0ba7bde070ca558c678c867d4f8e2,6feeec9c0b7a9bc3e500ea96a75ac860fa2f4e9f345bc085794d42dd4160a766,1.6896023108856753,1.2689030449837446,0.1027195289498195,0.3179797369521111,0.9921875
53,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/6/5,5,64,HumanEval/6,medium,best_deployable_cal_lite_alpha006,ok,False,188,9,17,9,6,-3,3,cal_lite,0.9482123408818112,0.8515625,0.9482123408818112,True,True,False,UnitTestFailure,failed: name 'paren_group' is not defined,a4a4484ed3f3e3ac6ba03724e7bf4e0e07f1d51fb28f82032d6b4da960445232,ea58f2c188c748d10c40fbd92112de92f04d10197304a8ef50d7f76842c4660c,1.6974959970102645,1.2686119040008634,0.1107020060881041,0.318182086921297,1.0
54,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/10/5,5,104,HumanEval/10,medium,best_deployable_cal_lite_alpha006,ok,False,217,9,7,9,15,6,6,cal_lite,1.1166878318972957,0.94921875,1.1166878318972957,True,True,False,UnitTestFailure,failed: ,4243661d32c244bd7a823301aca6ce5c7d8605959d8036fc3b4f626b078522db,91f2fad2e972870e21f9db6f931fc8cc7e3a7821287fd4448a84a5151603f76c,1.708894107840024,1.2814699320006184,0.10748267103917897,0.31994150480022654,0.95703125
55,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/14/5,5,144,HumanEval/14,medium,best_deployable_cal_lite_alpha006,ok,False,70,9,13,9,8,-1,1,cal_lite,0.893916190741216,0.7890625,0.893916190741216,True,True,False,UnitTestFailure,failed: name 'raange' is not defined,eb83dfc65f3ffbe32cbda3b1a3e7115feb93e1abc3bbfacf6436b660071b6aed,b2b531048c92e2f526016945ac66a76c2019961b3914a5389d04b388280e558c,1.6921517468290403,1.2551806379924528,0.12387190491426736,0.31309920392232016,0.953125
56,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/15/3,3,152,HumanEval/15,medium,best_deployable_cal_lite_alpha006,ok,True,77,9,5,9,8,-1,1,cal_lite,1.0222506933723807,0.90234375,1.0222506933723807,True,True,True,,,a41abc8d8742d47d27bd029b8a21935cf81c2ad20cdff74bc08aacb74a761947,0e216b27571f229322fc5ef3dc469f698dc343178841073b29447f7667e69178,1.668570953886956,1.247516151983291,0.1090197449666448,0.31203505693702027,1.0
57,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/17/7,7,176,HumanEval/17,medium,best_deployable_cal_lite_alpha006,ok,False,195,9,18,9,10,1,1,cal_lite,1.1033038706571607,0.9609375,1.1033038706571607,True,True,False,UnitTestFailure,failed: ,11bdf0d37f83bf1caeb4be9d58a3967c73ed33a224b2462d68c98b05c7f8d8bf,ba635c411d78be6a56b41333a0405b0e743ac9c4939c6fc179302ea1191dc609,1.6951127760694362,1.2678775390377268,0.10903509811032563,0.31820013892138377,0.98828125
58,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/29/4,4,293,HumanEval/29,medium,best_deployable_cal_lite_alpha006,ok,False,95,9,6,9,8,-1,1,cal_lite,0.8363869309410388,0.73828125,0.8363869309410388,True,True,False,UnitTestFailure,failed: 'str' object has no attribute 'srtswith',1ed07b2c648eb3fc31db0e873e1ae1324f61d4e64227e6b76e29f478427104c1,1b1339dc26c9aab95eb0c1646b3e6a3815d35b22c6ba795db35348872dc1444a,1.675829196930863,1.2540815160027705,0.10765138897113502,0.31409629195695743,0.9921875
59,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/38/9,9,388,HumanEval/38,medium,best_deployable_cal_lite_alpha006,ok,False,174,9,1,9,3,-6,6,cal_lite,0.9972067531657423,0.93359375,0.9972067531657423,True,True,False,UnitTestFailure,failed: ,4ffc784028a9e7a967bf905042e4d1595935588547f412a8778650d78e24de45,11f0a5d4da24739186fb07a18a157b712a374d6bd25e6e85da35a9baab299f4d,1.6929185269982554,1.2628571360255592,0.1129253349499777,0.31713605602271855,0.99609375
60,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/12/4,4,123,HumanEval/12,long,best_deployable_cal_lite_alpha006,ok,False,135,17,4,17,24,7,7,cal_lite,0.6475797746980635,0.53515625,0.6475797746980635,False,False,False,SyntaxError,"expected an indented block after 'for' statement on line 20 (<unknown>, line 22)",afa56ab0f68421ce15877ab252dc9e23b2e07a6e533069b8a97ce63eaba703e0,135d974e9e89a5f6828bd32c1a48190949b1de6f8b3dd7189381a4b1ae42db88,1.5871058109914884,1.2697117170318961,0.00018843699945136905,0.3172056569601409,1.0
61,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/24/5,5,244,HumanEval/24,long,best_deployable_cal_lite_alpha006,ok,False,59,17,3,17,7,-10,10,cal_lite,0.518021666140872,0.4609375,0.518021666140872,False,False,False,SyntaxError,"invalid syntax (<unknown>, line 9)",474d214ccecb33b76e6ddbb71e501bc58ca4bd4940af36eecc62a45ab818d3f7,2a534fc7cf0ffa52e8fb0daaf1b105faef6518c0c26eaa2ab0a7f3008676f45d,1.4832077610190026,1.1823878859868273,0.00013825501082465053,0.3006816200213507,0.96484375
62,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/26/10,10,269,HumanEval/26,long,best_deployable_cal_lite_alpha006,ok,False,92,17,13,17,4,-13,13,cal_lite,0.8150511468945435,0.75,0.8150511468945435,False,False,False,SyntaxError,"invalid syntax (<unknown>, line 11)",b74ded0702a0b086474ae375d305295f0eeaef3a99a560692449901b81b42235,3129815770249ade6b66a8d2ea04ccabb6ef1d216116d31bc2d62f3e5d594ca7,1.5565368310781196,1.2457898540305905,0.0001386369694955647,0.3106083400780335,0.9921875
63,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/32/5,5,324,HumanEval/32,long,best_deployable_cal_lite_alpha006,ok,False,322,17,48,17,8,-9,9,cal_lite,1.0355266764031907,0.9140625,1.0355266764031907,True,True,False,UnitTestFailure,failed: name 'bgin' is not defined,cf3e05ab2ed56cd69416dd7519541b1ee09ad47bab14efbc854c6f26fef097cd,1ef848d5b5a7707027a69f8c890b4ee6fe93a1d79b6add072f6a74ef381933de,1.900912927929312,1.4290892639546655,0.10754422895843163,0.36427943501621485,0.99609375
64,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/43/8,8,437,HumanEval/43,long,best_deployable_cal_lite_alpha006,ok,False,180,17,13,17,5,-12,12,cal_lite,0.8862687888692029,0.8046875,0.8862687888692029,False,False,False,SyntaxError,"'(' was never closed (<unknown>, line 20)",e9f8bdb9773882a73d324c156d58e961f99534be141e297b481e6f51a8063a1e,d4987d9296a6a99581794fba12cef7a93e714c8f3f35918468c221547a797af2,1.586815421062056,1.2681793930241838,0.00013905600644648075,0.3184969720314257,0.99609375
65,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/63/7,7,636,HumanEval/63,long,best_deployable_cal_lite_alpha006,ok,True,189,17,15,17,20,3,3,cal_lite,1.0613232826615069,0.88671875,1.0613232826615069,True,True,True,,,a9c6df3eeb8e776339a1dd33bd1bec9bbf2140a2e98ed863af7752e718a176bb,222b5ed6dc28555dc5e2c5f85ca87a6cdd621bedbd3d0977655bfc0caa79211c,1.706502855871804,1.282841153035406,0.10765282198553905,0.316008880850859,0.9921875
66,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/67/2,2,671,HumanEval/67,long,best_deployable_cal_lite_alpha006,ok,False,244,17,8,17,10,-7,7,cal_lite,1.0449991945655221,0.91015625,1.0449991945655221,False,False,False,SyntaxError,"inconsistent use of tabs and spaces in indentation (<unknown>, line 18)",44d8a8d3b8147310ede1a4b46b8bfa3df14c7c50f803d42ca7d13e9c70c8c172,5af7338eb099b602e6baed5c1f2739db83a5620bb2a7eaec9429c196cec0ae0b,1.6647853589965962,1.331018064985983,0.0001371639664284885,0.3336301300441846,0.98046875
67,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/68/4,4,683,HumanEval/68,long,best_deployable_cal_lite_alpha006,ok,False,345,17,38,17,9,-8,8,cal_lite,0.6685068232117695,0.5859375,0.6685068232117695,False,False,False,SyntaxError,"'(' was never closed (<unknown>, line 36)",db4f98c2724bb2dd88079ab6abfdca1ab42479b3eb9ee4dd08d70400903c28c3,3577be5aae4e0e0509456ccb86c5df035fd372962bf704996ae9135c3198e8bc,1.9598648539977148,1.5700358399772085,0.0001808259985409677,0.3896481880219653,0.984375
68,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/73/3,3,732,HumanEval/73,long,best_deployable_cal_lite_alpha006,ok,False,163,17,25,17,13,-4,4,cal_lite,1.0980286662680465,0.94140625,1.0980286662680465,False,False,False,SyntaxError,"invalid syntax (<unknown>, line 15)",70978d74634fae19ae21bc8e1f2d050dd95520ad7758f6f2d9dfa618333b79b7,e29d106c92cc0f5dc4ad587426ab8ba8b9d176e55690e5342864790ade2e8ef0,1.5917927830014378,1.2762867200071923,0.00017078203381970525,0.31533528096042573,0.9609375
69,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/77/2,2,771,HumanEval/77,long,best_deployable_cal_lite_alpha006,ok,False,116,17,8,17,10,-7,7,cal_lite,1.0136043689777168,0.8828125,1.0136043689777168,True,True,False,UnitTestFailure,failed: type complex doesn't define __round__ method,f21632bbb11520f126eea6d520fdec2b01efc0221f65941c59c010e3eea83caa,ca1f2e3586f1bef4c513b0964d434c1fe34fc4a654ebb3ac4f24a26a993433bf,1.6987056688521989,1.2716099220560864,0.11294094688491896,0.31415479991119355,1.0
70,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/95/6,6,955,HumanEval/95,extreme,best_deployable_cal_lite_alpha006,ok,False,187,141,18,141,3,-138,138,cal_lite,0.5465861283042353,0.51171875,0.5465861283042353,False,False,False,SyntaxError,"unindent does not match any outer indentation level (<unknown>, line 16)",e3a38b418db3ad0e50717964c12685a571e70431a2b1d9f2e6429a7ed303749c,6e5bb82d3de9d423671c45e2fc27dec252d766ea28cfee6f11a935323d85c82e,1.5826037698425353,1.2654534809989855,0.00011968001490458846,0.3170306088286452,0.9609375
71,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/124/6,6,1245,HumanEval/124,extreme,best_deployable_cal_lite_alpha006,ok,False,329,131,3,131,13,-118,118,cal_lite,1.148146157259534,0.984375,1.148146157259534,False,False,False,SyntaxError,"expected 'except' or 'finally' block (<unknown>, line 26)",c6779081424bf4c91b44b2e7eafc2e2bbd5bd8331aca1b56a6a914f85197af8c,88b973feff8f2c4bafa0e28663332c98da33ec3e088a1298298a7c46aa1c9138,1.7605668958858587,1.4099531510146335,0.00017610902432352304,0.3504376358469017,0.9453125
72,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/129/6,6,1295,HumanEval/129,extreme,best_deployable_cal_lite_alpha006,ok,False,471,120,13,120,3,-117,117,cal_lite,0.8803791837572035,0.82421875,0.8803791837572035,False,False,False,SyntaxError,"expected an indented block after 'if' statement on line 38 (<unknown>, line 41)",87c0fb003246f9e0f2cf1a519e7171976c50266ee4478fbe00d164a31db12ab3,425765c4b07eb05cdfd4fe10cb589ca274c109f409b5e0bfda2a225b4bc7dcbd,1.9836554802022874,1.5873305620043539,0.0002465489669702947,0.3960783692309633,0.99609375
73,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/39/2,2,391,HumanEval/39,extreme,best_deployable_cal_lite_alpha006,ok,False,106,117,6,117,4,-113,113,cal_lite,1.0018337013912098,0.921875,1.0018337013912098,True,True,False,UnitTestFailure,failed: name 'imp' is not defined,836481b245ceab09bb0211c7436cc767039d57cbe686709b367c5fdb0f3c02d7,83493a197255f973978f6f6985e86b888e62ac8a26aea0554fe3ba5f66f06352,1.6728953170822933,1.2512215320020914,0.11084436101373285,0.3108294240664691,1.0
74,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/94/2,2,941,HumanEval/94,extreme,best_deployable_cal_lite_alpha006,ok,False,331,114,3,114,9,-105,105,cal_lite,0.4657264201708661,0.408203125,0.4657264201708661,False,False,False,SyntaxError,"unindent does not match any outer indentation level (<unknown>, line 15)",e6aabf02a825b3526f8cc66439a9b72fc58a5354151c9cb1d31ab432fa009ae0,404f3b57902aaba1a0fdedb70f535cbc0aefbf7491bdbac20f027d3ad54725f8,1.7588340259972028,1.4074895970406942,9.887997293844819e-05,0.3512455489835702,0.98828125
75,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/156/1,1,1560,HumanEval/156,extreme,best_deployable_cal_lite_alpha006,ok,False,171,114,15,114,9,-105,105,cal_lite,1.0339572199008702,0.90625,1.0339572199008702,False,False,False,SyntaxError,"unexpected indent (<unknown>, line 15)",8132640b2ce8e67e55cc81721c20ed65a79d87a743644828239cb7b9197b6009,ca9048a7fe48c0ead567ba66d61c382f554e751dfbc40ec3b7e6ea584fbc21cd,1.5809639969374985,1.2660702180000953,0.00016329099889844656,0.31473048793850467,0.9765625
76,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/99/2,2,991,HumanEval/99,extreme,best_deployable_cal_lite_alpha006,ok,False,171,113,12,113,6,-107,107,cal_lite,0.6611388798808959,0.59375,0.6611388798808959,False,False,False,SyntaxError,"unindent does not match any outer indentation level (<unknown>, line 21)",3e905e190e93e64f8bfb34753a4e397870cac96b0e07a9cad063f67e2b805b93,cb80b1817ae2ea3df0b179ca869e379ac25bb8a20e1af2a82ead99d5b8583452,1.5750268711708486,1.2608024739893153,0.00012012000661343336,0.31410427717491984,0.99609375
77,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/141/10,10,1419,HumanEval/141,extreme,best_deployable_cal_lite_alpha006,ok,False,240,110,12,110,4,-106,106,cal_lite,0.9084424241428766,0.8359375,0.9084424241428766,True,True,False,UnitTestFailure,failed: name 'file_n' is not defined,27557fc98dc525a6023312122c593420ee36a8a7686c3e924813f58ad816fcb0,272302c9629c0b08add3c9134024ccfbb7c2956b192174eff6536fde3b9a8a4f,1.7083913880051114,1.2685777790029533,0.10938311205245554,0.3304304969497025,0.99609375
78,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/105/4,4,1053,HumanEval/105,extreme,best_deployable_cal_lite_alpha006,ok,False,317,108,3,108,5,-103,103,cal_lite,0.8561528591503466,0.77734375,0.8561528591503466,True,True,False,UnitTestFailure,failed: Error,c67948f8aea6a35c97e2aea7d63e9f38b2a76b5c381e0b82985fdf8ea55ff433,264311ca83527a75742af45c7dc423952ba6d627ca3da6460053924745fffbe9,1.862655216944404,1.3985081409919076,0.11412938998546451,0.35001768596703187,1.0
79,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/20/1,1,200,HumanEval/20,extreme,best_deployable_cal_lite_alpha006,ok,False,186,107,2,107,10,-97,97,cal_lite,0.6458364120919966,0.5625,0.6458364120919966,False,False,False,SyntaxError,"expected an indented block after 'for' statement on line 15 (<unknown>, line 16)",252753df0656cdde78fd10a4fa6b1d3ef883301a2f67c4637de4485c57290fba,43b10bc5e23080997ce223292ea25e4f7d857058a195741b9d8cd295a37a2527,1.5893307268852368,1.271480667986907,0.00017834198661148548,0.31767171691171825,0.99609375
80,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/23/1,1,23,HumanEval/23,short,best_deployable_cal_lite_alpha006,ok,False,48,2,3,2,3,1,1,cal_lite,0.43810338528202064,0.41015625,0.43810338528202064,True,True,False,UnitTestFailure,failed: name '__len__' is not defined,28799c75fcadfc7496fb4e9ee1192ae003cb6462d50a33f172ba9f72b17c2250,026bc27ddf58fdb6a773e2eb20ad6bbdf21e39ccf364f4c3ee3c6c9d217e8a52,1.6624939449247904,1.2449964879779145,0.11201930308016017,0.30547815386671573,1.0
81,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/28/1,1,28,HumanEval/28,short,best_deployable_cal_lite_alpha006,ok,True,66,2,5,2,7,5,5,cal_lite,0.7067922732939015,0.62890625,0.7067922732939015,True,True,True,,,78adbe3d52ffa0b20e10e58dd64a1f02de304e52c56a63cebbf62253562d46e9,60945b2d20e89a21b48804f47a051ee9aea461b4994521005f7a16b375ad3957,1.6770071850041859,1.2529430949944071,0.11281607102137059,0.31124801898840815,0.99609375
82,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/51/1,1,51,HumanEval/51,short,best_deployable_cal_lite_alpha006,ok,False,150,2,19,2,3,1,1,cal_lite,0.8803791837572035,0.82421875,0.8803791837572035,True,True,False,UnitTestFailure,failed: ,05c4def3cbbe9e14dd29a5f7a5eae5af45b969b85582c25d3683f6e5f84f20f1,d0bca111f8628137adc4c16f123496dcdd1d590d06cb5d9acd68b39fe656fb97,1.6963537269621156,1.2652508750325069,0.11379005998605862,0.3173127919435501,1.0
83,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/53/1,1,53,HumanEval/53,short,best_deployable_cal_lite_alpha006,ok,True,58,2,1,2,3,1,1,cal_lite,1.0472757114836875,0.98046875,1.0472757114836875,True,True,True,,,053f7d2a9893e264282b5d542425566d9e36dbb65e8078d4b8763523511f2652,a2a07576dbcaccbde024d47c15418064b8879a3cd35ef4b17e01d864d1659a4a,1.6609434690326452,1.2479766989708878,0.11060237692436203,0.3023643931373954,1.0
84,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/34/1,1,34,HumanEval/34,short,best_deployable_cal_lite_alpha006,ok,True,81,3,4,3,3,0,0,cal_lite,0.6467240449401257,0.60546875,0.6467240449401257,True,True,True,,,cf338a0e9f109515ff6f821f20a557e5015603c8c8cb6ed6f2446513c69bed8d,f8804d3f64f54c7bfda5c65691beec42a985737ee502f1c65315f444d08da639,1.671658035076689,1.248172445979435,0.11050894600339234,0.31297664309386164,0.99609375
85,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/41/1,1,41,HumanEval/41,short,best_deployable_cal_lite_alpha006,ok,False,161,3,1,3,3,0,0,cal_lite,0.7259998956102057,0.6796875,0.7259998956102057,True,True,False,UnitTestFailure,failed: ,3ef4a795fc2208785b34d1383257015c3243b4931a690645904dbb4ddfa6ee10,74d01a0c051c963d9a9b8ab9dbeab1723f0ad8534ea9fa6a942f358d7fa011b4,1.6917416830547154,1.2633589000324719,0.11047892400529236,0.3179038590169512,0.9921875
86,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/58/1,1,58,HumanEval/58,short,best_deployable_cal_lite_alpha006,ok,True,171,3,3,3,3,0,0,cal_lite,0.6675861109059362,0.625,0.6675861109059362,True,True,True,,,114d7cfa0344b0a52032e234c42082d19de25d929e53da84ca6a85a46fb698b7,f8804d3f64f54c7bfda5c65691beec42a985737ee502f1c65315f444d08da639,1.6957680619088933,1.267948214954231,0.10981444403296337,0.318005402921699,0.99609375
87,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/62/1,1,62,HumanEval/62,short,best_deployable_cal_lite_alpha006,ok,False,132,3,1,3,3,0,0,cal_lite,0.5674481942700458,0.53125,0.5674481942700458,True,True,False,UnitTestFailure,failed: ,96c5ca02b59c41973dcff18aa3ae1c1c19a40e8cd814849fba3f4fd0066e89db,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,1.686786251142621,1.2598024680046365,0.11081115395063534,0.31617262918734923,0.9453125
88,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/99/1,1,99,HumanEval/99,short,best_deployable_cal_lite_alpha006,ok,True,182,3,110,3,3,0,0,cal_lite,0.9805171003930939,0.91796875,0.9805171003930939,True,True,True,,,c0b95fd3d21d855fd284417f29c58f3304a2a905eef0b1d165e7d211da0e64e2,c26ba1f030ba120eb676545375d88c5b8d9c9a9c201921aaedb1227efc2ce6c4,1.8266238858923316,1.3725700419745408,0.10871745203621686,0.34533639188157395,1.0
89,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/7/1,1,7,HumanEval/7,short,best_deployable_cal_lite_alpha006,ok,True,107,4,2,4,4,0,0,cal_lite,1.078244746412573,0.9921875,1.078244746412573,True,True,True,,,1cf8013f4253f18c046017b20a1e6a66bc82a0472156f2f32f3e11a41edba656,c5110b7fe667b6849364f55e32c9108071a36295bd2f08d87ce53acc9c52b9cd,1.6770078049157746,1.2539884819998406,0.10929660202236846,0.31372272089356557,1.0
90,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/19/1,1,19,HumanEval/19,medium,best_deployable_cal_lite_alpha006,ok,True,218,9,2,9,5,-4,4,cal_lite,0.7356891402749208,0.66796875,0.7356891402749208,True,True,True,,,8cd82d499b0e9150949037f9cf3a7434d307cac5c6aec9b55fdb130f777ac2ee,a649b61bcf28738a33205959b0062ecd6c31dc5e635ccac561d8ec00f74d0eba,1.7131992159411311,1.280983385979198,0.11185878800461069,0.3203570419573225,0.98046875
91,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/30/1,1,30,HumanEval/30,medium,best_deployable_cal_lite_alpha006,ok,True,129,9,2,9,9,0,0,cal_lite,1.1141780386862825,0.9765625,1.1141780386862825,True,True,True,,,1789ed4290a0ad8813d7f487d2c1b7292caae0c488c0d5620ee30ebe2b7c31b2,bc1ea1f32cc25741b3ca1d1c49c913ae2be8e005d4657b91f4e52cc6f90f372f,1.6941604911116883,1.2708471220103092,0.10600186802912503,0.31731150107225403,0.984375
92,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/52/1,1,52,HumanEval/52,medium,best_deployable_cal_lite_alpha006,ok,True,95,9,5,9,15,6,6,cal_lite,1.0615427537789106,0.90234375,1.0615427537789106,True,True,True,,,c2e30f630ba8efbd6d7f0bfbbb2f4322c623fa11c930ef21391ed6d79b821cb9,d6121d022686eaed96318f1dc1447af7119bfaee90a260de42760a0e1de62e23,1.6743741389364004,1.255926035984885,0.10645573900546879,0.3119923639460467,0.99609375
93,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/57/1,1,57,HumanEval/57,medium,best_deployable_cal_lite_alpha006,ok,False,96,9,10,9,6,-3,3,cal_lite,0.8438219914269329,0.7578125,0.8438219914269329,True,True,False,UnitTestFailure,failed: ,5273415fd55a736c4e77bcf5b8c0a478f20801f590d6eab1d5c47c598bc1e35f,53f9006ebbd4419a8928ad43c2dcc4d6163acb63e0c375bab19f6498f178c0b8,1.6773939668782987,1.2538311620010063,0.10972191096516326,0.3138408939121291,1.0
