task_id,task_group,case_pool,action_id,experimental_seed,seed,passed,generated_text_sha256,generated_text_len,code_sha256,selected_mask_length,actual_canvas_length,oracle_mask_length,canvas_is_oracle_sufficient,decode_steps,actual_forward_steps,effective_steps,effective_update_steps,total_token_changes,early_commit_enabled,early_commit_triggered,full_schedule_completed,stop_reason,no_remaining_masks_first_step,remasked_token_count,remasked_span_start,remasked_span_end_exclusive,remasked_span_width,remasked_span_center_index,refinement_steps,refinement_executed,span_refinement_executed,stage1_hash,output_changed_vs_C,total_sec_including_probe,compile_passed,error_type,error_message_short,action_was_executed,execution_note,source_commit,c_reference_hash
SingleLineInfilling/HumanEval/78/L0,HumanEval/78,missed_failed_long,E_oracle_sufficient_no_early_commit,2,1297712832,True,56d26cab49e5e414f2cd162c0b7e704714d8c63e294311278d66b383c1215a2b,44,e48835ae31a8813c686414617995833e7c2f44085a2b882523d067e4cac395ea,22,22,22,True,64,64,64,22,22,False,False,True,not_stopped,63,,,,,,,,,,False,6.125039659789763,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,56d26cab49e5e414f2cd162c0b7e704714d8c63e294311278d66b383c1215a2b
SingleLineInfilling/HumanEval/78/L0,HumanEval/78,missed_failed_long,F_oracle_sufficient_trace_remask,2,1297712832,True,56d26cab49e5e414f2cd162c0b7e704714d8c63e294311278d66b383c1215a2b,44,e48835ae31a8813c686414617995833e7c2f44085a2b882523d067e4cac395ea,22,22,22,True,80,57,16,3,3,False,False,True,not_stopped,14,3,,,,,16,True,,56d26cab49e5e414f2cd162c0b7e704714d8c63e294311278d66b383c1215a2b,False,5.598916114075109,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,56d26cab49e5e414f2cd162c0b7e704714d8c63e294311278d66b383c1215a2b
SingleLineInfilling/HumanEval/78/L0,HumanEval/78,missed_failed_long,G_oracle_sufficient_trace_span_remask,2,1297712832,True,56d26cab49e5e414f2cd162c0b7e704714d8c63e294311278d66b383c1215a2b,44,e48835ae31a8813c686414617995833e7c2f44085a2b882523d067e4cac395ea,22,22,22,True,88,65,24,5,5,False,False,True,not_stopped,22,5,17,22,5,20,24,True,True,56d26cab49e5e414f2cd162c0b7e704714d8c63e294311278d66b383c1215a2b,False,6.350011072237976,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,56d26cab49e5e414f2cd162c0b7e704714d8c63e294311278d66b383c1215a2b
SingleLineInfilling/HumanEval/80/L5,HumanEval/80,missed_failed_long,E_oracle_sufficient_no_early_commit,1,495152327,True,faa71988d2a8e1d874d463ff7e102cfe1fcad4ec7d449159652f6e9ee649ec5b,63,e478364eff25f6688683d37a57770ea316eaa4f042b631bba3214fa8b17d8b4b,34,34,34,True,64,64,64,34,34,False,False,True,not_stopped,,,,,,,,,,,False,4.027606625924818,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,faa71988d2a8e1d874d463ff7e102cfe1fcad4ec7d449159652f6e9ee649ec5b
SingleLineInfilling/HumanEval/80/L5,HumanEval/80,missed_failed_long,F_oracle_sufficient_trace_remask,1,495152327,True,faa71988d2a8e1d874d463ff7e102cfe1fcad4ec7d449159652f6e9ee649ec5b,63,e478364eff25f6688683d37a57770ea316eaa4f042b631bba3214fa8b17d8b4b,34,34,34,True,80,60,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,faa71988d2a8e1d874d463ff7e102cfe1fcad4ec7d449159652f6e9ee649ec5b,False,3.8906034709652886,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,faa71988d2a8e1d874d463ff7e102cfe1fcad4ec7d449159652f6e9ee649ec5b
SingleLineInfilling/HumanEval/80/L5,HumanEval/80,missed_failed_long,G_oracle_sufficient_trace_span_remask,1,495152327,True,faa71988d2a8e1d874d463ff7e102cfe1fcad4ec7d449159652f6e9ee649ec5b,63,e478364eff25f6688683d37a57770ea316eaa4f042b631bba3214fa8b17d8b4b,34,34,34,True,88,68,24,7,7,False,False,True,not_stopped,23,7,8,15,7,11,24,True,True,faa71988d2a8e1d874d463ff7e102cfe1fcad4ec7d449159652f6e9ee649ec5b,False,4.418480493943207,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,faa71988d2a8e1d874d463ff7e102cfe1fcad4ec7d449159652f6e9ee649ec5b
SingleLineInfilling/HumanEval/80/L5,HumanEval/80,missed_failed_long,E_oracle_sufficient_no_early_commit,2,505515461,True,faa71988d2a8e1d874d463ff7e102cfe1fcad4ec7d449159652f6e9ee649ec5b,63,e478364eff25f6688683d37a57770ea316eaa4f042b631bba3214fa8b17d8b4b,34,34,34,True,64,64,64,34,34,False,False,True,not_stopped,,,,,,,,,,,False,4.053496171021834,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,faa71988d2a8e1d874d463ff7e102cfe1fcad4ec7d449159652f6e9ee649ec5b
SingleLineInfilling/HumanEval/80/L5,HumanEval/80,missed_failed_long,F_oracle_sufficient_trace_remask,2,505515461,True,faa71988d2a8e1d874d463ff7e102cfe1fcad4ec7d449159652f6e9ee649ec5b,63,e478364eff25f6688683d37a57770ea316eaa4f042b631bba3214fa8b17d8b4b,34,34,34,True,80,60,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,faa71988d2a8e1d874d463ff7e102cfe1fcad4ec7d449159652f6e9ee649ec5b,False,3.9180515240877867,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,faa71988d2a8e1d874d463ff7e102cfe1fcad4ec7d449159652f6e9ee649ec5b
SingleLineInfilling/HumanEval/80/L5,HumanEval/80,missed_failed_long,G_oracle_sufficient_trace_span_remask,2,505515461,True,faa71988d2a8e1d874d463ff7e102cfe1fcad4ec7d449159652f6e9ee649ec5b,63,e478364eff25f6688683d37a57770ea316eaa4f042b631bba3214fa8b17d8b4b,34,34,34,True,88,68,24,7,7,False,False,True,not_stopped,23,7,8,15,7,11,24,True,True,faa71988d2a8e1d874d463ff7e102cfe1fcad4ec7d449159652f6e9ee649ec5b,False,4.396029434166849,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,faa71988d2a8e1d874d463ff7e102cfe1fcad4ec7d449159652f6e9ee649ec5b
SingleLineInfilling/HumanEval/89/L4,HumanEval/89,missed_failed_long,E_oracle_sufficient_no_early_commit,1,103348374,True,23b6c3be032fb0b033b5695db7e4e5436eef8f1b88146cc0f10d1c3a8bb7cc62,44,045cc7035c09d926aa22e281ea5578576eb258143f14d0ed29e95b2c608f76de,19,19,19,True,64,64,64,19,19,False,False,True,not_stopped,63,,,,,,,,,,True,2.978613440063782,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,1b7cb71401bf4f6118df2554a9eccfdd02e42ebea82815de5ce9d3e641cf8936
SingleLineInfilling/HumanEval/89/L4,HumanEval/89,missed_failed_long,F_oracle_sufficient_trace_remask,1,103348374,True,23b6c3be032fb0b033b5695db7e4e5436eef8f1b88146cc0f10d1c3a8bb7cc62,44,045cc7035c09d926aa22e281ea5578576eb258143f14d0ed29e95b2c608f76de,19,19,19,True,80,57,16,2,2,False,False,True,not_stopped,12,2,,,,,16,True,,1b7cb71401bf4f6118df2554a9eccfdd02e42ebea82815de5ce9d3e641cf8936,True,2.781689363066107,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,1b7cb71401bf4f6118df2554a9eccfdd02e42ebea82815de5ce9d3e641cf8936
SingleLineInfilling/HumanEval/89/L4,HumanEval/89,missed_failed_long,G_oracle_sufficient_trace_span_remask,1,103348374,False,1b7cb71401bf4f6118df2554a9eccfdd02e42ebea82815de5ce9d3e641cf8936,44,ad2ab8c7eb7c7c36b849c0e0aa390d71849c6f6236d5d5379ea5897c88aab251,19,19,19,True,88,65,24,4,4,False,False,True,not_stopped,21,4,14,18,4,16,24,True,True,1b7cb71401bf4f6118df2554a9eccfdd02e42ebea82815de5ce9d3e641cf8936,False,3.116588684148155,True,UnitTestFailure,failed: This prints if this assert fails 1 (good for debugging!),True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,1b7cb71401bf4f6118df2554a9eccfdd02e42ebea82815de5ce9d3e641cf8936
SingleLineInfilling/HumanEval/89/L4,HumanEval/89,missed_failed_long,E_oracle_sufficient_no_early_commit,2,1066702444,True,23b6c3be032fb0b033b5695db7e4e5436eef8f1b88146cc0f10d1c3a8bb7cc62,44,045cc7035c09d926aa22e281ea5578576eb258143f14d0ed29e95b2c608f76de,19,19,19,True,64,64,64,19,19,False,False,True,not_stopped,63,,,,,,,,,,True,2.9839921719394624,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,1b7cb71401bf4f6118df2554a9eccfdd02e42ebea82815de5ce9d3e641cf8936
SingleLineInfilling/HumanEval/89/L4,HumanEval/89,missed_failed_long,F_oracle_sufficient_trace_remask,2,1066702444,True,23b6c3be032fb0b033b5695db7e4e5436eef8f1b88146cc0f10d1c3a8bb7cc62,44,045cc7035c09d926aa22e281ea5578576eb258143f14d0ed29e95b2c608f76de,19,19,19,True,80,57,16,2,2,False,False,True,not_stopped,12,2,,,,,16,True,,1b7cb71401bf4f6118df2554a9eccfdd02e42ebea82815de5ce9d3e641cf8936,True,2.756119549041614,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,1b7cb71401bf4f6118df2554a9eccfdd02e42ebea82815de5ce9d3e641cf8936
SingleLineInfilling/HumanEval/89/L4,HumanEval/89,missed_failed_long,G_oracle_sufficient_trace_span_remask,2,1066702444,False,1b7cb71401bf4f6118df2554a9eccfdd02e42ebea82815de5ce9d3e641cf8936,44,ad2ab8c7eb7c7c36b849c0e0aa390d71849c6f6236d5d5379ea5897c88aab251,19,19,19,True,88,65,24,4,4,False,False,True,not_stopped,21,4,14,18,4,16,24,True,True,1b7cb71401bf4f6118df2554a9eccfdd02e42ebea82815de5ce9d3e641cf8936,False,3.131139519973658,True,UnitTestFailure,failed: This prints if this assert fails 1 (good for debugging!),True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,1b7cb71401bf4f6118df2554a9eccfdd02e42ebea82815de5ce9d3e641cf8936
SingleLineInfilling/HumanEval/92/L2,HumanEval/92,missed_failed_long,E_oracle_sufficient_no_early_commit,1,606025669,True,544f2c7e14d05ab40b40dbc7233f0dc35cea9b26a8206cbffab3adf619a6eab5,51,68613dba355c1e7bb7d322c7fb4011a1f24137a645a0e4c7b4d81fa032bbc836,23,23,23,True,64,64,64,23,23,False,False,True,not_stopped,63,,,,,,,,,,False,4.065482780104503,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,544f2c7e14d05ab40b40dbc7233f0dc35cea9b26a8206cbffab3adf619a6eab5
SingleLineInfilling/HumanEval/92/L2,HumanEval/92,missed_failed_long,F_oracle_sufficient_trace_remask,1,606025669,True,544f2c7e14d05ab40b40dbc7233f0dc35cea9b26a8206cbffab3adf619a6eab5,51,68613dba355c1e7bb7d322c7fb4011a1f24137a645a0e4c7b4d81fa032bbc836,23,23,23,True,80,58,16,3,3,False,False,True,not_stopped,14,3,,,,,16,True,,544f2c7e14d05ab40b40dbc7233f0dc35cea9b26a8206cbffab3adf619a6eab5,False,3.7960889470996335,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,544f2c7e14d05ab40b40dbc7233f0dc35cea9b26a8206cbffab3adf619a6eab5
SingleLineInfilling/HumanEval/92/L2,HumanEval/92,missed_failed_long,G_oracle_sufficient_trace_span_remask,1,606025669,True,544f2c7e14d05ab40b40dbc7233f0dc35cea9b26a8206cbffab3adf619a6eab5,51,68613dba355c1e7bb7d322c7fb4011a1f24137a645a0e4c7b4d81fa032bbc836,23,23,23,True,88,66,24,5,5,False,False,True,not_stopped,22,5,9,14,5,11,24,True,True,544f2c7e14d05ab40b40dbc7233f0dc35cea9b26a8206cbffab3adf619a6eab5,False,4.288323813118041,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,544f2c7e14d05ab40b40dbc7233f0dc35cea9b26a8206cbffab3adf619a6eab5
SingleLineInfilling/HumanEval/92/L2,HumanEval/92,missed_failed_long,E_oracle_sufficient_no_early_commit,2,1899885217,True,544f2c7e14d05ab40b40dbc7233f0dc35cea9b26a8206cbffab3adf619a6eab5,51,68613dba355c1e7bb7d322c7fb4011a1f24137a645a0e4c7b4d81fa032bbc836,23,23,23,True,64,64,64,23,23,False,False,True,not_stopped,63,,,,,,,,,,False,4.044657813035883,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,544f2c7e14d05ab40b40dbc7233f0dc35cea9b26a8206cbffab3adf619a6eab5
SingleLineInfilling/HumanEval/92/L2,HumanEval/92,missed_failed_long,F_oracle_sufficient_trace_remask,2,1899885217,True,544f2c7e14d05ab40b40dbc7233f0dc35cea9b26a8206cbffab3adf619a6eab5,51,68613dba355c1e7bb7d322c7fb4011a1f24137a645a0e4c7b4d81fa032bbc836,23,23,23,True,80,58,16,3,3,False,False,True,not_stopped,14,3,,,,,16,True,,544f2c7e14d05ab40b40dbc7233f0dc35cea9b26a8206cbffab3adf619a6eab5,False,3.760397752863355,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,544f2c7e14d05ab40b40dbc7233f0dc35cea9b26a8206cbffab3adf619a6eab5
SingleLineInfilling/HumanEval/92/L2,HumanEval/92,missed_failed_long,G_oracle_sufficient_trace_span_remask,2,1899885217,True,544f2c7e14d05ab40b40dbc7233f0dc35cea9b26a8206cbffab3adf619a6eab5,51,68613dba355c1e7bb7d322c7fb4011a1f24137a645a0e4c7b4d81fa032bbc836,23,23,23,True,88,66,24,5,5,False,False,True,not_stopped,22,5,9,14,5,11,24,True,True,544f2c7e14d05ab40b40dbc7233f0dc35cea9b26a8206cbffab3adf619a6eab5,False,4.299751627841033,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,544f2c7e14d05ab40b40dbc7233f0dc35cea9b26a8206cbffab3adf619a6eab5
SingleLineInfilling/HumanEval/116/L0,HumanEval/116,positive_control_rescued,E_oracle_sufficient_no_early_commit,1,1442169951,True,94d3d9067fb51db3a18f5893eac2fc25f3ae0f54999c46939685b31c7cbe403c,100,b5a523cdad7ae1ca7f59d18aedd4c3a2d412a377ff1acff91695e256cef0a9c7,32,32,21,True,64,64,64,32,32,False,False,True,not_stopped,63,,,,,,,,,,False,4.0618271719431505,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,94d3d9067fb51db3a18f5893eac2fc25f3ae0f54999c46939685b31c7cbe403c
SingleLineInfilling/HumanEval/116/L0,HumanEval/116,positive_control_rescued,F_oracle_sufficient_trace_remask,1,1442169951,True,94d3d9067fb51db3a18f5893eac2fc25f3ae0f54999c46939685b31c7cbe403c,100,b5a523cdad7ae1ca7f59d18aedd4c3a2d412a377ff1acff91695e256cef0a9c7,32,32,21,True,80,76,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,94d3d9067fb51db3a18f5893eac2fc25f3ae0f54999c46939685b31c7cbe403c,False,4.912394203012809,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,94d3d9067fb51db3a18f5893eac2fc25f3ae0f54999c46939685b31c7cbe403c
SingleLineInfilling/HumanEval/116/L0,HumanEval/116,positive_control_rescued,G_oracle_sufficient_trace_span_remask,1,1442169951,True,94d3d9067fb51db3a18f5893eac2fc25f3ae0f54999c46939685b31c7cbe403c,100,b5a523cdad7ae1ca7f59d18aedd4c3a2d412a377ff1acff91695e256cef0a9c7,32,32,21,True,88,84,24,7,7,False,False,True,not_stopped,23,7,12,19,7,15,24,True,True,94d3d9067fb51db3a18f5893eac2fc25f3ae0f54999c46939685b31c7cbe403c,False,5.4064329591346905,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,94d3d9067fb51db3a18f5893eac2fc25f3ae0f54999c46939685b31c7cbe403c
SingleLineInfilling/HumanEval/116/L0,HumanEval/116,positive_control_rescued,E_oracle_sufficient_no_early_commit,2,1373597692,True,94d3d9067fb51db3a18f5893eac2fc25f3ae0f54999c46939685b31c7cbe403c,100,b5a523cdad7ae1ca7f59d18aedd4c3a2d412a377ff1acff91695e256cef0a9c7,32,32,21,True,64,64,64,32,32,False,False,True,not_stopped,63,,,,,,,,,,False,4.0371176599292085,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,94d3d9067fb51db3a18f5893eac2fc25f3ae0f54999c46939685b31c7cbe403c
SingleLineInfilling/HumanEval/116/L0,HumanEval/116,positive_control_rescued,F_oracle_sufficient_trace_remask,2,1373597692,True,94d3d9067fb51db3a18f5893eac2fc25f3ae0f54999c46939685b31c7cbe403c,100,b5a523cdad7ae1ca7f59d18aedd4c3a2d412a377ff1acff91695e256cef0a9c7,32,32,21,True,80,76,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,94d3d9067fb51db3a18f5893eac2fc25f3ae0f54999c46939685b31c7cbe403c,False,4.862103953841142,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,94d3d9067fb51db3a18f5893eac2fc25f3ae0f54999c46939685b31c7cbe403c
SingleLineInfilling/HumanEval/116/L0,HumanEval/116,positive_control_rescued,G_oracle_sufficient_trace_span_remask,2,1373597692,True,94d3d9067fb51db3a18f5893eac2fc25f3ae0f54999c46939685b31c7cbe403c,100,b5a523cdad7ae1ca7f59d18aedd4c3a2d412a377ff1acff91695e256cef0a9c7,32,32,21,True,88,84,24,7,7,False,False,True,not_stopped,23,7,12,19,7,15,24,True,True,94d3d9067fb51db3a18f5893eac2fc25f3ae0f54999c46939685b31c7cbe403c,False,5.356804629089311,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,94d3d9067fb51db3a18f5893eac2fc25f3ae0f54999c46939685b31c7cbe403c
SingleLineInfilling/HumanEval/66/L1,HumanEval/66,positive_control_rescued,E_oracle_sufficient_no_early_commit,1,1276972842,True,b9dec5d4576ac37a7a609d4d0b61672375a63884088d2850ab3cc8dd2148d59e,93,5b805f4a7cdced7ba2cb4395a5fc8be14a78f040312977dbbdb2218487f54e9e,32,32,21,True,64,64,64,32,32,False,False,True,not_stopped,63,,,,,,,,,,False,2.8680715981172398,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,b9dec5d4576ac37a7a609d4d0b61672375a63884088d2850ab3cc8dd2148d59e
SingleLineInfilling/HumanEval/66/L1,HumanEval/66,positive_control_rescued,F_oracle_sufficient_trace_remask,1,1276972842,True,b9dec5d4576ac37a7a609d4d0b61672375a63884088d2850ab3cc8dd2148d59e,93,5b805f4a7cdced7ba2cb4395a5fc8be14a78f040312977dbbdb2218487f54e9e,32,32,21,True,80,80,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,b9dec5d4576ac37a7a609d4d0b61672375a63884088d2850ab3cc8dd2148d59e,False,3.68359952874016,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,b9dec5d4576ac37a7a609d4d0b61672375a63884088d2850ab3cc8dd2148d59e
SingleLineInfilling/HumanEval/66/L1,HumanEval/66,positive_control_rescued,G_oracle_sufficient_trace_span_remask,1,1276972842,True,b9dec5d4576ac37a7a609d4d0b61672375a63884088d2850ab3cc8dd2148d59e,93,5b805f4a7cdced7ba2cb4395a5fc8be14a78f040312977dbbdb2218487f54e9e,32,32,21,True,88,88,24,7,7,False,False,True,not_stopped,23,7,21,28,7,24,24,True,True,b9dec5d4576ac37a7a609d4d0b61672375a63884088d2850ab3cc8dd2148d59e,False,4.02570649900008,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,b9dec5d4576ac37a7a609d4d0b61672375a63884088d2850ab3cc8dd2148d59e
SingleLineInfilling/HumanEval/66/L1,HumanEval/66,positive_control_rescued,E_oracle_sufficient_no_early_commit,2,22747147,True,b9dec5d4576ac37a7a609d4d0b61672375a63884088d2850ab3cc8dd2148d59e,93,5b805f4a7cdced7ba2cb4395a5fc8be14a78f040312977dbbdb2218487f54e9e,32,32,21,True,64,64,64,32,32,False,False,True,not_stopped,63,,,,,,,,,,False,2.8910795440897346,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,b9dec5d4576ac37a7a609d4d0b61672375a63884088d2850ab3cc8dd2148d59e
SingleLineInfilling/HumanEval/66/L1,HumanEval/66,positive_control_rescued,F_oracle_sufficient_trace_remask,2,22747147,True,b9dec5d4576ac37a7a609d4d0b61672375a63884088d2850ab3cc8dd2148d59e,93,5b805f4a7cdced7ba2cb4395a5fc8be14a78f040312977dbbdb2218487f54e9e,32,32,21,True,80,80,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,b9dec5d4576ac37a7a609d4d0b61672375a63884088d2850ab3cc8dd2148d59e,False,3.656359344953671,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,b9dec5d4576ac37a7a609d4d0b61672375a63884088d2850ab3cc8dd2148d59e
SingleLineInfilling/HumanEval/66/L1,HumanEval/66,positive_control_rescued,G_oracle_sufficient_trace_span_remask,2,22747147,True,b9dec5d4576ac37a7a609d4d0b61672375a63884088d2850ab3cc8dd2148d59e,93,5b805f4a7cdced7ba2cb4395a5fc8be14a78f040312977dbbdb2218487f54e9e,32,32,21,True,88,88,24,7,7,False,False,True,not_stopped,23,7,21,28,7,24,24,True,True,b9dec5d4576ac37a7a609d4d0b61672375a63884088d2850ab3cc8dd2148d59e,False,4.053368745022453,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,b9dec5d4576ac37a7a609d4d0b61672375a63884088d2850ab3cc8dd2148d59e
SingleLineInfilling/HumanEval/16/L0,HumanEval/16,positive_control_rescued,E_oracle_sufficient_no_early_commit,1,538481872,True,2251b1295109f91ad3783f7e824f5448d622413ca3195a4bab940ffb8aa7980c,117,c4025932ce7f8f88ca46467e0f8f57d2f6b756284e8ac81482709b3f4a3177ca,32,32,8,True,64,64,64,32,32,False,False,True,not_stopped,63,,,,,,,,,,False,2.242522598011419,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,2251b1295109f91ad3783f7e824f5448d622413ca3195a4bab940ffb8aa7980c
SingleLineInfilling/HumanEval/16/L0,HumanEval/16,positive_control_rescued,F_oracle_sufficient_trace_remask,1,538481872,True,2251b1295109f91ad3783f7e824f5448d622413ca3195a4bab940ffb8aa7980c,117,c4025932ce7f8f88ca46467e0f8f57d2f6b756284e8ac81482709b3f4a3177ca,32,32,8,True,80,79,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,2251b1295109f91ad3783f7e824f5448d622413ca3195a4bab940ffb8aa7980c,False,2.8560606258688495,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,2251b1295109f91ad3783f7e824f5448d622413ca3195a4bab940ffb8aa7980c
SingleLineInfilling/HumanEval/16/L0,HumanEval/16,positive_control_rescued,G_oracle_sufficient_trace_span_remask,1,538481872,True,2251b1295109f91ad3783f7e824f5448d622413ca3195a4bab940ffb8aa7980c,117,c4025932ce7f8f88ca46467e0f8f57d2f6b756284e8ac81482709b3f4a3177ca,32,32,8,True,88,87,24,7,7,False,False,True,not_stopped,23,7,14,21,7,17,24,True,True,2251b1295109f91ad3783f7e824f5448d622413ca3195a4bab940ffb8aa7980c,False,3.1368758289609104,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,2251b1295109f91ad3783f7e824f5448d622413ca3195a4bab940ffb8aa7980c
SingleLineInfilling/HumanEval/16/L0,HumanEval/16,positive_control_rescued,E_oracle_sufficient_no_early_commit,2,1971040675,True,2251b1295109f91ad3783f7e824f5448d622413ca3195a4bab940ffb8aa7980c,117,c4025932ce7f8f88ca46467e0f8f57d2f6b756284e8ac81482709b3f4a3177ca,32,32,8,True,64,64,64,32,32,False,False,True,not_stopped,63,,,,,,,,,,False,2.2262398920720443,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,2251b1295109f91ad3783f7e824f5448d622413ca3195a4bab940ffb8aa7980c
SingleLineInfilling/HumanEval/16/L0,HumanEval/16,positive_control_rescued,F_oracle_sufficient_trace_remask,2,1971040675,True,2251b1295109f91ad3783f7e824f5448d622413ca3195a4bab940ffb8aa7980c,117,c4025932ce7f8f88ca46467e0f8f57d2f6b756284e8ac81482709b3f4a3177ca,32,32,8,True,80,79,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,2251b1295109f91ad3783f7e824f5448d622413ca3195a4bab940ffb8aa7980c,False,2.855121017084457,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,2251b1295109f91ad3783f7e824f5448d622413ca3195a4bab940ffb8aa7980c
SingleLineInfilling/HumanEval/16/L0,HumanEval/16,positive_control_rescued,G_oracle_sufficient_trace_span_remask,2,1971040675,True,2251b1295109f91ad3783f7e824f5448d622413ca3195a4bab940ffb8aa7980c,117,c4025932ce7f8f88ca46467e0f8f57d2f6b756284e8ac81482709b3f4a3177ca,32,32,8,True,88,87,24,7,7,False,False,True,not_stopped,23,7,14,21,7,17,24,True,True,2251b1295109f91ad3783f7e824f5448d622413ca3195a4bab940ffb8aa7980c,False,3.1382279897807166,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,2251b1295109f91ad3783f7e824f5448d622413ca3195a4bab940ffb8aa7980c
SingleLineInfilling/HumanEval/34/L0,HumanEval/34,positive_control_rescued,E_oracle_sufficient_no_early_commit,1,1166544675,True,9a83c43b7272a01618ae3302a2a842dffa932665a0951c43e0e66b6ed0af03bf,115,7249045b1fc48eb74a783df5070553bf7f08334eb74bf026c7c7f4e037c6a6a8,32,32,8,True,64,64,64,32,32,False,False,True,not_stopped,63,,,,,,,,,,False,2.233300829073414,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,9a83c43b7272a01618ae3302a2a842dffa932665a0951c43e0e66b6ed0af03bf
SingleLineInfilling/HumanEval/34/L0,HumanEval/34,positive_control_rescued,F_oracle_sufficient_trace_remask,1,1166544675,True,9a83c43b7272a01618ae3302a2a842dffa932665a0951c43e0e66b6ed0af03bf,115,7249045b1fc48eb74a783df5070553bf7f08334eb74bf026c7c7f4e037c6a6a8,32,32,8,True,80,75,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,9a83c43b7272a01618ae3302a2a842dffa932665a0951c43e0e66b6ed0af03bf,False,2.740123971947469,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,9a83c43b7272a01618ae3302a2a842dffa932665a0951c43e0e66b6ed0af03bf
