task_id,policy,oracle_length,oracle_bucket,passed,current_selected_length,proportional_selected_length,new_selected_length,promoted,current_abs_error,new_abs_error,delta_abs_error,improved_length_error,worsened_length_error,current_under_selected,new_under_selected,current_over_selected,new_over_selected,max_probe_length,candidate_count
SingleLineInfilling/HumanEval/88/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,34,25+,False,3,3,3,False,31,31,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/89/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,15,13-16,False,5,5,5,False,10,10,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/89/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,4,4,4,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/89/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/89/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,4,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/89/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,19,17-24,False,3,3,3,False,16,16,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/89/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/89/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,5,5,5,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/89/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,3,3,3,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/90/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,9,9-12,False,5,5,5,False,4,4,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/90/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,17,17-24,False,13,13,13,False,4,4,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/91/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/91/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,17,17-24,False,7,7,7,False,10,10,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/91/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,20,17-24,False,3,3,3,False,17,17,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/92/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,17,17-24,False,4,4,4,False,13,13,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/92/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,23,17-24,False,9,5,9,False,14,14,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/92/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,16,16,16,False,12,12,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/92/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,8,8,8,False,4,4,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/92/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,7,7,7,False,3,3,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/93/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,False,8,8,8,False,3,3,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/93/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,24,17-24,False,6,6,6,False,18,18,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/93/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,9,9-12,False,7,7,7,False,2,2,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/93/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,24,17-24,False,3,3,3,False,21,21,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/94/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/94/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,17,17-24,True,10,10,10,False,7,7,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/94/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,9,9-12,True,10,10,10,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/94/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,3,3,3,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/94/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,5,5,5,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/94/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,8,8,8,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/94/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/94/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,9,9-12,True,9,9,9,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/94/L9,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,18,17-24,False,9,9,9,False,9,9,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/94/L10,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/94/L11,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,5,5,5,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/94/L12,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,16,13-16,False,8,8,8,False,8,8,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/94/L13,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,3,3,3,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/95/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,6,6,6,False,5,5,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/95/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/95/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/95/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/95/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,7,7,7,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/95/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,9,9,9,False,2,2,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/95/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/95/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,3,<=8,True,3,3,3,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/95/L9,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/95/L10,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/95/L11,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/95/L12,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/95/L13,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/95/L14,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,11,11,11,False,7,7,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/95/L15,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,3,<=8,True,10,10,10,False,7,7,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/95/L16,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,29,25+,False,15,15,15,False,14,14,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/95/L17,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/95/L18,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,3,<=8,True,14,14,14,False,11,11,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/95/L19,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,False,11,11,11,False,7,7,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/95/L20,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,3,<=8,False,10,10,10,False,7,7,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/95/L21,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,15,13-16,False,5,5,5,False,10,10,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/96/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,False,7,7,7,False,2,2,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/96/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,False,13,14,14,True,2,3,1,False,True,False,False,True,True,24,16
SingleLineInfilling/HumanEval/96/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/96/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,11,11,11,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/96/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,12,12,12,False,2,2,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/96/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/96/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,3,<=8,True,3,3,3,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/96/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/96/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/96/L9,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,3,3,3,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/97/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,18,17-24,False,3,3,3,False,15,15,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/98/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/98/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,13,13-16,True,15,15,15,False,2,2,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/98/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,12,9-12,False,9,9,9,False,3,3,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/98/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/98/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,3,3,3,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/99/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,False,6,3,6,False,2,2,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/99/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,False,5,5,5,False,6,6,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/99/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,3,3,3,False,3,3,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/99/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,12,9-12,True,11,11,11,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/99/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/99/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,8,8,8,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/99/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,False,12,12,12,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/99/L9,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,5,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/99/L10,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/99/L11,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,8,8,8,False,4,4,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/99/L12,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/99/L13,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,5,5,5,False,5,5,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/99/L14,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,7,5,7,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/99/L15,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/99/L16,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,7,7,7,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/99/L18,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,3,3,3,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/100/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,15,13-16,False,3,3,3,False,12,12,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/101/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/101/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/101/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,5,5,5,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/101/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/101/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,5,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/101/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,False,6,6,6,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/101/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,18,4,18,False,14,14,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/101/L9,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/101/L11,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,12,12,12,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/101/L12,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,False,4,4,4,False,3,3,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/102/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,False,11,11,11,False,4,4,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/102/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,False,9,5,9,False,4,4,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/102/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,11,11,11,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/102/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,False,7,4,7,False,3,3,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/102/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,False,4,4,4,False,3,3,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/102/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,5,5,5,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/102/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,False,3,3,3,False,4,4,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/103/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/103/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,5,5,5,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/103/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/103/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,12,9-12,True,13,13,13,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/103/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,5,5,5,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/103/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,16,13-16,False,3,3,3,False,13,13,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/104/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/104/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/104/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,20,17-24,False,6,6,6,False,14,14,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/104/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,9,9-12,True,9,9,9,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/104/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,False,3,3,3,False,7,7,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/105/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,5,5,5,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/105/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,16,16,16,False,8,8,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/105/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/105/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/105/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/105/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/105/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/105/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/105/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/105/L9,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/105/L10,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,3,<=8,True,17,3,17,False,14,14,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/105/L11,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,False,8,8,8,False,3,3,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/105/L12,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/105/L13,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/105/L14,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/105/L15,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,10,10,10,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/105/L16,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/105/L17,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,3,<=8,False,7,7,7,False,4,4,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/105/L18,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,4,4,4,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/106/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,False,7,5,7,False,2,2,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/106/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,12,9-12,True,12,12,12,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/106/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,11,11,11,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/106/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/106/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,15,13-16,True,15,15,15,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/106/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/106/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/106/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/106/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,15,13-16,True,15,15,15,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/106/L9,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/106/L10,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,3,3,3,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/107/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,10,10,10,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/107/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,13,13-16,True,13,13,13,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/107/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,11,11,11,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/107/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,10,10,10,False,1,1,0,False,False,True,True,False,False,24,16
